lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
1.5637096,2.992823,9.205787,0.1797471,0.24617869,0.33490688
1.6767704,3.1896327,9.052048,0.24816401,0.21288654,0.38362336
1.8137596,3.3954153,9.066405,0.27152961,0.2180789,0.40439278
1.9274186,3.6011982,9.075976,0.29245174,0.22815818,0.39950588
2.059622,3.8691943,9.118449,0.3211624,0.1919644,0.35506544
2.0733807,3.9834516,9.203992,0.3210097,0.204029,0.29871312
1.7886349,3.9481573,9.491131,0.29886582,0.302531,0.23900102
1.5044873,3.8117664,9.9553385,0.32910365,0.36392298,0.22571471
1.4009976,3.5958142,10.142577,0.45097128,0.39843684,0.24251351
1.4823537,3.4187453,10.223933,0.5739079,0.45249844,0.26190847
1.2879368,3.1998022,9.9038925,0.66721755,0.5013676,0.29856038
1.244866,3.0622149,9.51147,0.7286095,0.41920626,0.35460728
1.3818551,3.0879376,9.176475,0.6983717,0.25167647,0.3921755
2.1014965,3.0897322,9.358928,0.5111415,-0.1253801,0.35979962
3.1052856,2.8947172,11.341979,0.33628133,-0.2959642,0.20647246
2.8947172,2.318047,12.184851,0.41340306,0.09162979,0.007483099
1.4877375,1.9160527,9.839287,0.49205196,0.45860708,-0.028405234
1.2191432,2.0051854,8.690732,0.44532076,0.22510384,-0.012980887
1.683949,2.332404,8.431708,0.3266602,-0.22800545,-0.14523321
1.5702899,2.2067807,8.657232,0.023060163,-0.14660765,-0.34880406
0.87278205,1.811965,8.886943,-0.29978213,0.22983804,-0.47051895
-0.2117648,1.43689,8.69492,-0.452193,0.4998405,-0.49128836
-1.0492527,1.2017952,8.235497,-0.4615087,0.4644103,-0.3895793
-1.4494523,1.1437693,8.0817585,-0.3810272,0.22892176,-0.21410827
-1.5786648,1.247857,8.143971,-0.3031419,0.007941248,-0.02977968
-1.3878372,1.3764713,8.392227,-0.26435193,-0.14523321,0.15470162
-0.8739785,1.5625132,8.909675,-0.236863,-0.2753475,0.3136793
-0.3924229,1.7060826,9.335598,-0.21762075,-0.33368513,0.37110063
0.16869399,2.0207388,9.967302,-0.18799378,-0.33933565,0.38072178
0.52582276,2.1924238,10.335797,-0.12095132,-0.25060746,0.3220787
0.72502524,2.3509483,10.350154,-0.07819075,-0.2171626,0.26068676
1.0815558,2.5435705,10.254441,-0.06536258,-0.15241088,0.16035213
1.2705889,2.7505496,9.947562,-0.09010262,-0.05024367,0.029474247
1.0408778,2.7756743,9.468997,-0.18096884,0.11560625,-0.10705414
0.95054877,2.7463622,9.416355,-0.2519819,0.16462818,-0.20357084
0.7363912,2.6985056,9.301499,-0.24740042,0.082924955,-0.26389378
0.76989067,2.7320054,9.35833,-0.24648413,-0.004886922,-0.29733866
0.8219346,2.736791,9.45464,-0.27275133,0.031306844,-0.3191771
0.9553344,2.7942185,9.540782,-0.28069258,0.07147124,-0.36193767
0.8033902,2.7409782,9.6071825,-0.25060746,0.03772093,-0.37201694
0.75613195,2.687738,9.727423,-0.15882497,0.005955936,-0.3306308
0.83090764,2.8660033,9.300901,-0.053450707,-0.029321533,-0.29428434
0.91525465,3.0640094,8.807981,-0.004428773,-0.111635625,-0.27015516
1.0001999,3.2452657,8.869596,-0.0065668016,-0.1348485,-0.27763826
1.0139586,3.403192,8.869596,-0.0016798794,-0.13347405,-0.27885997
0.92243314,3.5605202,8.801998,0.021991149,-0.1563815,-0.28145617
0.6263213,3.6753755,8.557332,0.021227567,-0.19914207,-0.27656925
0.4408776,3.7645082,8.777472,0.00290161,-0.20906863,-0.26435193
0.069391854,3.867998,8.997013,0.013133603,-0.2443461,-0.22036964
-0.035294134,4.0420756,9.527621,0.08445212,-0.3287982,-0.13133603
0.0077766734,4.2311087,10.082158,0.19822577,-0.33948836,-0.066737026
-0.020937199,4.316652,10.27837,0.33276883,-0.3266602,0.021227567
0.14057833,4.436293,10.264012,0.46746463,-0.33337972,0.09437868
0.27816564,4.5038905,10.177871,0.5684101,-0.2930626,0.13836098
0.3822534,4.5062833,9.766306,0.66416323,-0.23564127,0.15668693
0.4671986,4.4931226,9.426525,0.7244862,-0.22388211,0.16508633
0.7716853,4.462016,9.116056,0.71959925,-0.23243423,0.14172074
1.1288141,4.39741,8.800801,0.6385069,-0.2677117,0.09407325
1.463211,4.168297,8.978469,0.39263365,-0.26007587,-0.0143553335
1.5870396,3.2590244,9.578469,-0.23823744,-0.06337727,-0.16997325
1.3627125,2.6195426,10.527224,-0.49770245,0.054061573,-0.1957823
0.933799,1.96032,11.561521,-0.59513545,0.27488935,-0.16905695
-0.15792629,0.99720883,11.423934,-0.37751472,0.6035349,0.03970624
-0.5916254,0.72741807,10.3232355,-0.029474247,0.5216789,0.3840815
-0.12263216,0.92243314,9.629316,0.30390546,0.204029,0.6666067
0.9026923,1.3824533,8.825328,0.59727347,-0.07147124,0.86116725
1.7144574,1.7784654,8.3994055,0.659429,-0.09621128,0.90133166
2.4652054,2.1254246,8.203195,0.64675355,-0.07452556,0.8339838
2.9587252,2.3718855,7.7964144,0.5702427,-0.091477074,0.66248333
3.2757742,2.608775,7.408777,0.32910365,-0.08368854,0.37384954
3.2703903,2.6811578,7.1886373,-0.020463986,0.023823744,0.09208794
2.8342984,2.42034,7.571489,-0.43753225,0.20616703,-0.172264
2.0991037,2.070988,8.332407,-0.6733262,0.3043636,-0.29871312
1.7581264,1.9525433,9.2177515,-0.6226244,0.18295415,-0.31398472
1.6588243,1.8891335,9.495318,-0.49312097,0.082161374,-0.2864958
1.7395821,1.9561325,9.442677,-0.40683624,0.10277808,-0.23884831
1.7808583,2.120041,9.059227,-0.38759398,0.150731,-0.20326541
1.8604196,2.3700907,8.714062,-0.42928556,0.12935072,-0.17501289
1.8454645,2.5519454,8.632706,-0.46074513,0.07040222,-0.1518
1.7497516,2.6566312,8.679964,-0.49464813,0.007788532,-0.13958271
1.692922,2.7553353,9.05803,-0.5334381,-0.056199603,-0.10048734
1.8311075,2.845066,9.426525,-0.5035057,-0.0777326,-0.06872234
2.0979073,2.978466,9.742377,-0.40546182,-0.12767084,-0.0777326
2.1164517,3.0311081,9.71845,-0.3662137,-0.10277808,-0.11453723
1.939981,3.022135,9.449855,-0.38606682,0.007941248,-0.15454891
1.7641085,2.902494,9.302098,-0.39293906,0.079870634,-0.17760907
1.311865,2.777469,9.090932,-0.39400807,0.0664316,-0.1863139
1.0402796,2.7008986,8.956933,-0.39293906,0.08353582,-0.16294831
0.6406783,2.6470602,8.86122,-0.40759984,0.0711658,-0.09911288
0.3505485,2.574079,8.965906,-0.4025602,0.06887506,-0.0096211275
0.051445685,2.4675984,9.099904,-0.3923282,0.03604105,0.10415252
0.08135597,2.3988047,9.698111,-0.3492622,-0.04260785,0.26816985
0.506082,2.4741786,10.430912,-0.18891008,-0.13316862,0.3727805
0.83030945,2.492723,10.852049,0.00290161,-0.1684461,0.4445572
1.2346965,2.5992036,10.867004,0.16355917,-0.06872234,0.46639562
1.2957134,2.6344976,10.426724,0.19746219,0.11224649,0.46929723
1.5236298,2.650051,10.2927265,0.19593503,0.2489276,0.43050727
1.2239288,2.521437,9.919446,0.20463985,0.3538437,0.41355577
1.1240284,2.425724,9.742377,0.22495113,0.41523564,0.43463063
0.9954142,2.3258235,9.527023,0.26893342,0.4633413,0.47876564
1.1670992,2.2504497,9.384052,0.30818152,0.48823404,0.5326745
1.1718849,2.2408783,9.427123,0.3239113,0.5215262,0.5804747
1.6109679,2.1978076,9.882358,0.38453966,0.5149594,0.6452264
2.1822543,2.2223341,10.188639,0.51083606,0.48609602,0.6632469
2.7960134,2.3252254,10.117453,0.655153,0.49648073,0.6198755
3.0664022,2.4466612,9.686745,0.6942484,0.5335908,0.5377141
2.998805,2.4765713,9.409177,0.62980205,0.6571383,0.42424592
2.370689,2.2606192,9.045467,0.54412824,0.8072584,0.34040466
1.9998015,2.1260228,8.882157,0.5271767,0.77289724,0.32925636
1.7096717,2.0488544,8.82473,0.5526803,0.6951646,0.32406402
1.4231312,2.0207388,8.499306,0.46868637,0.59773165,0.36209038
1.4422739,2.3234308,9.278768,0.36957347,0.3987423,0.4083634
1.5553347,2.9192436,9.847063,0.43188173,0.24098633,0.4334089
1.524228,3.37388,9.506684,0.52855116,-0.026267206,0.41874814
2.065006,3.9535413,9.530014,0.5876524,-0.46471575,0.35720345
2.5112674,4.4261236,10.079765,0.61544675,-0.86101454,0.15118915
2.949154,4.6546383,10.591829,0.5627596,-0.91904676,-0.026572637
3.482155,4.9513483,10.969895,0.4934264,-0.5907067,-0.4017966
3.0670004,4.919045,10.3136635,0.5328272,-0.36957347,-0.6085745
2.1978076,4.6749773,8.355737,0.56062156,-0.21426098,-0.8741482
1.3310076,4.0761733,6.5760746,0.33735034,-0.14538592,-1.1859949
-0.29132617,3.3110683,5.4610195,-0.14309518,-0.033444874,-1.4110987
-1.1353943,2.6949165,5.9545393,-0.6403395,-0.081397794,-1.4758505
-1.1509477,2.4747767,7.457232,-0.87872964,-0.1881465,-1.5036448
-1.166501,2.1445673,8.970094,-0.8781188,-0.3578143,-1.5225816
-1.1772687,1.8293129,10.195817,-0.7200574,-0.47158796,-1.5099062
-1.2131611,1.6360924,10.86162,-0.54733527,-0.45097128,-1.4330899
-1.1802598,1.6600207,10.813764,-0.34147367,-0.29825497,-1.3449726
-1.3250256,1.7958134,10.10489,-0.18906279,-0.23518312,-1.2667818
-1.3752748,2.056631,9.195019,-0.13164146,-0.28206703,-1.210735
-1.4093726,2.172683,8.845667,-0.17531833,-0.35338554,-1.1592696
-1.2903296,2.2671995,9.16152,-0.21151209,-0.43066,-1.111622
-0.86201435,2.425724,9.352945,-0.183565,-0.49739704,-1.0873401
-0.7962117,2.5501506,9.285947,-0.20555615,-0.4111123,-1.1030699
-0.85902333,2.6662025,8.950353,-0.2780964,-0.31810808,-1.0939069
-0.91166544,2.7996025,8.99821,-0.34223726,-0.3286455,-1.0618365
-0.83090764,2.8947172,9.141181,-0.32528573,-0.40530908,-1.0118983
-0.60717875,3.071188,9.461819,-0.28160888,-0.43997568,-0.97173387
-0.6646065,3.1848469,9.54796,-0.20662516,-0.40485093,-0.9239337
-0.9517452,3.318845,9.23151,-0.16982053,-0.3811799,-0.81000733
-0.92303133,3.3906298,9.332008,-0.12339478,-0.43783766,-0.71593404
-1.0462617,3.313461,9.45165,-0.0016798794,-0.49846604,-0.65026605
-1.2370893,3.2039895,9.064013,0.14828753,-0.54290646,-0.5502369
-1.2999009,3.2009985,8.618947,0.18555032,-0.5508477,-0.45234573
-1.1718849,3.3116665,8.436495,0.13973543,-0.53801954,-0.3932445
-1.0390832,3.5174494,8.498708,0.057421334,-0.46944994,-0.3866777
-1.2490535,3.60718,8.493324,0.016493361,-0.441961,-0.37659842
-0.90029955,3.7292142,9.46481,0.15821409,-0.30833423,-0.3043636
-1.326222,4.1587257,9.21476,0.3145956,-0.14889841,-0.25045475
-1.4374882,4.152744,8.13799,0.31703907,-0.02687807,-0.19120082
-0.4139583,4.046861,7.899904,0.15515977,-0.02397646,-0.18570304
-1.9734805,4.923831,8.346764,0.1133155,-0.1441642,-0.21792617
-2.0231316,4.197609,8.338388,0.06307184,-0.2751948,0.023365596
-1.4458631,4.1072803,8.707481,0.08109236,-0.32498032,0.29917124
-0.8554341,4.1330028,8.732008,0.17592919,-0.40408736,0.39293906
-0.4426722,4.1790648,8.2348995,0.15149458,-0.54229563,0.4538729
0.17168503,4.2341,8.245069,-0.07651087,-0.58184916,0.47051895
0.8859426,4.060022,8.01117,-0.5109888,-0.72418076,0.42348233
2.2779672,3.501896,10.482956,-1.1169671,-1.0994047,0.27214047
2.6841488,2.4951158,14.572289,-1.3284792,-0.84849185,0.094531395
1.3734802,1.1712867,16.214962,-0.91339624,0.043982297,0.21120666
0.276371,0.8542377,14.343776,-0.172264,0.2845105,0.66828656
1.5816557,1.2083755,12.736397,0.5209153,-0.29443705,1.0114402
3.673581,1.3914263,11.54178,1.0606148,-0.9779953,1.0665708
5.3856454,1.5954145,10.911271,1.2224941,-1.1064297,0.9100365
6.203991,1.6133606,10.605588,1.0516045,-0.41340306,0.61346143
5.28754,1.5206388,9.0544405,0.6374379,0.74265945,0.38896844
4.5397825,1.96032,6.9565334,-0.045356743,1.3839152,-0.0018325958
5.4909296,0.8847462,6.6819572,-0.3222314,1.267698,-0.5187773
2.3551357,1.628914,6.6825557,-0.19898935,0.6933321,-0.8924741
-0.47676992,1.1916257,6.3074803,0.0076358155,0.3361286,-0.65377855
-0.26021945,0.66161543,6.303891,-0.057421334,-0.009773844,-0.22311853
0.7860422,1.2598212,7.0546393,-0.1375974,-0.111941054,0.0870483
1.6331015,1.5894325,7.725228,-0.18921551,-0.24190263,0.107665
1.3052847,1.4835501,7.739585,-0.32696563,-0.2826779,0.12507465
1.3680964,1.4769697,8.323434,-0.49464813,-0.30558532,0.23105977
1.4739788,1.5176477,9.060423,-0.48487428,-0.40301836,0.34345898
1.774278,1.6175481,9.433703,-0.35476,-0.5439755,0.4334089
2.11705,1.7371893,9.548559,-0.16264287,-0.71593404,0.5169447
2.5256243,1.9250258,9.495916,-0.04627304,-0.7461719,0.5335908
2.5286152,2.0321047,8.983852,-0.05390886,-0.6133087,0.56596667
3.1555347,2.3832514,8.916854,-0.10934488,-0.519999,0.5296202
3.5688949,2.6183462,8.964112,-0.1479821,-0.3839288,0.37812558
3.135196,2.6183462,8.50469,-0.25518894,-0.18661933,0.24037547
2.9210382,2.5692933,8.662616,-0.40393466,-0.020158553,0.18371773
2.7792635,2.5477579,9.274581,-0.39813143,0.12629639,0.1498147
2.356332,2.4364917,9.217153,-0.2724459,0.14630222,0.18142697
2.5609183,2.6171498,9.724431,-0.12599096,0.08231409,0.24083363
2.5232315,2.6925237,9.905687,0.06154467,0.21166481,0.27137688
2.2743778,2.7750762,9.364909,0.13973543,0.4017966,0.34040466
2.3587248,2.9958138,9.211171,0.15378532,0.47403142,0.377362
3.048456,3.3116665,9.689735,0.27885997,0.44516805,0.3155119
4.5726843,4.2771707,9.522238,0.54275376,0.2275473,-0.058643065
2.7236304,4.179663,8.434102,0.66950834,-0.31887165,-0.5180137
0.4636094,3.856632,8.480164,0.30634892,0.038789943,-0.3295618
1.2993027,4.6785665,9.130413,0.051465396,0.6603453,-7.64E-04
2.3682961,5.492126,9.680164,0.19379699,0.6415612,-0.018325957
2.1122642,5.271388,9.790234,0.44593164,0.3885103,-0.072540246
1.2011969,4.604389,9.7908325,0.8688031,0.008552114,0.06963864
1.8783658,4.342973,9.964312,1.1145236,0.13255776,0.27779096
2.6626134,4.2723846,9.099306,1.1543826,0.44180828,0.31780264
2.7912276,4.017549,8.276773,1.0942124,0.63621616,0.2658791
2.7433712,3.7573297,7.568498,0.9424124,0.52564955,0.29046643
3.505485,3.6831522,7.655836,0.6973027,0.2321288,0.32467487
5.1014977,3.9415772,8.973084,0.23472497,-0.37659842,0.21884248
6.9589267,4.121039,12.592229,-0.08155051,-0.50533825,-0.14110987
6.580262,3.0735807,13.986647,-0.02367103,0.04795292,-0.5491679
4.3005004,1.8520447,11.569896,0.23808473,0.7111999,-0.75396043
3.2117662,1.4470595,8.913862,0.36560285,0.5749769,-0.8061894
2.3138595,1.4075779,7.242476,0.18646662,0.23839016,-0.8533788
1.8275183,1.5116657,7.0025954,-0.2191479,0.17211129,-0.86330533
1.4392828,1.2592229,7.725228,-0.6204864,0.28512135,-0.91813046
0.25722843,0.61854464,8.1230345,-0.8437576,0.6056729,-0.89934635
-1.032503,0.42412782,7.9686975,-0.82726425,0.68035114,-0.68829244
-1.666601,0.58923256,7.9776707,-0.62109727,0.2585487,-0.36163223
-1.5290136,0.8470592,8.201998,-0.4083634,-0.310625,-0.0047342055
-0.47676992,1.3190435,9.297911,-0.21563543,-0.6386596,0.21074851
0.18484555,1.5343975,9.752547,-0.08781188,-0.5833763,0.28893927
0.5880362,1.8903298,9.541979,-0.015118915,-0.4541783,0.3370449
1.0091729,2.288735,9.249456,-0.04062254,-0.48747048,0.30024028
1.1138589,2.4364917,9.565309,-0.08628472,-0.4905248,0.22678372
1.2951152,2.507678,9.818948,-0.0842994,-0.45646906,0.13118331
1.346561,2.661417,9.598808,-0.0711658,-0.4185954,0.0062613687
1.2550355,2.757728,9.253643,-0.121256754,-0.3643811,-0.09773844
1.2729816,2.940779,8.885149,-0.2041817,-0.24709499,-0.1853976
1.4763715,3.1046875,8.635697,-0.31444287,-0.2144137,-0.29535335
1.2909278,3.1088748,8.62134,-0.47693303,-0.16905695,-0.46135598
0.7537391,2.9676983,8.922835,-0.634689,-0.085673854,-0.47907108
0.8069794,3.0897322,9.539586,-0.61666846,-0.14645495,-0.41065416
0.78783685,3.0939198,9.6783695,-0.45982882,-0.2602286,-0.35995236
0.86859465,3.1698918,9.83151,-0.31047225,-0.3594942,-0.25534168
1.2442678,3.4857445,10.01815,-0.10629055,-0.38362336,-0.13942999
1.6516458,3.851248,9.806984,0.1151481,-0.41615194,-0.082619525
1.7318054,4.000201,9.548559,0.26847526,-0.4361578,-0.04520403
2.0249262,4.3561335,9.141181,0.39599338,-0.46609017,-0.03573562
2.2707887,4.6205406,8.901898,0.4476115,-0.44104472,-0.0983493
2.4795625,4.6504507,8.787043,0.43249258,-0.31444287,-0.21930063
2.8408787,4.866403,8.7679,0.3491095,-0.04718934,-0.43783766
2.0889342,4.664808,8.331808,0.23151793,0.2012801,-0.6046039
1.3226327,4.429115,8.178668,0.114689946,0.26435193,-0.6409504
1.2951152,4.3848476,8.465807,0.089949906,0.26893342,-0.6543894
0.89072824,4.2448673,8.441878,0.15653422,0.27580565,-0.6962337
0.28713873,4.042674,8.374281,0.22388211,0.20723604,-0.6940956
-0.15613168,3.923631,7.9148593,0.2489276,0.07941248,-0.57940567
0.35593235,4.165904,7.4650083,0.035277467,-0.14645495,-0.47021353
1.4967105,4.5481577,7.149754,-0.52870387,-0.39904773,-0.5012149
2.536392,3.80399,9.0951185,-1.4876096,-0.7996226,-0.6601926
3.3481572,2.6153553,13.529617,-2.0062342,-0.59528816,-0.76342887
2.6620152,1.3878372,15.627524,-1.7521143,0.22296582,-0.7481572
0.27218357,0.52163535,13.899308,-0.8743009,0.59574634,-0.45173484
-0.68255264,0.20638095,11.78824,-0.10567969,0.23991732,-0.040775254
-0.33260235,0.21774685,10.166505,0.3987423,-0.23411411,0.40011674
1.2502499,0.5880362,9.573684,0.59742624,-0.535118,0.7518224
3.12383,1.2616158,9.976275,0.63285637,-0.6017023,0.86926126
4.45065,1.8233309,10.306485,0.7481572,-0.43066,0.689056
4.206582,1.7784654,9.277572,0.786489,-0.120493166,0.4373795
3.4193435,1.570888,7.865806,0.63056564,0.1226312,0.2669481
2.8701909,1.4871392,6.8650084,0.38545597,0.17073683,0.18448131
2.7601209,1.5451652,6.5491557,0.20937407,0.12812899,0.12965615
2.455036,1.6253247,6.486344,-0.07009678,0.04886922,0.05299256
2.341377,1.6372889,7.003194,-0.3136793,0.07009678,0.040317107
2.2378874,1.6157535,7.596614,-0.44058657,0.04520403,0.055283304
2.0488544,1.5170496,8.4197445,-0.45723262,-0.0038179078,0.117744274
1.7790636,1.4039887,8.931808,-0.39843684,0.03970624,0.25381452
1.8311075,1.5421742,9.218349,-0.3399465,0.01863139,0.4202753
2.1068804,1.8430717,9.41456,-0.24327709,-0.010537425,0.5572618
2.2534406,2.0584257,9.466604,-0.10598512,-0.028252518,0.65484756
2.1954148,2.2259233,9.346964,-0.026725354,-0.038179077,0.7171558
1.9136599,2.2875385,9.102298,0.017104227,0.025961773,0.8558222
2.126621,2.608775,8.929416,0.04917465,0.04230242,0.9819659
2.3587248,2.8151557,8.934201,0.09758572,0.018478673,0.98547834
2.4340987,3.0640094,8.904889,0.14538592,0.04352415,0.9082039
2.376073,3.293122,8.822935,0.12003502,0.10048734,0.8949176
2.5513473,3.6221352,9.1770735,0.1656972,0.09743301,0.871552
2.6745775,3.8943188,9.339187,0.23441954,0.13362677,0.8333729
2.597409,4.028317,9.12802,0.3268129,0.26419923,0.8016079
2.5441687,4.0528436,8.879167,0.3817908,0.31856623,0.7684685
2.3204398,3.9343987,8.515457,0.39858958,0.37003163,0.7452556
2.0733807,3.7334015,8.300103,0.35231653,0.42180246,0.7431176
1.9884356,3.5850465,8.410771,0.30741793,0.46395215,0.73853606
1.975275,3.4259238,8.745767,0.311694,0.5152648,0.7509061
1.9800607,3.4163525,8.851051,0.33429602,0.49235737,0.7790059
2.12363,3.4103706,9.229117,0.3359759,0.45097128,0.8009971
2.5154548,3.385844,9.856635,0.37064248,0.55756724,0.8170323
2.7535408,3.423531,10.11506,0.46303585,0.69058317,0.817185
2.6303103,3.3607194,10.186844,0.70264775,0.7948884,0.8571966
2.8959136,3.3822548,9.708878,1.0493138,0.72143185,0.9602802
3.1890345,3.5066817,8.627322,1.2055426,0.56489766,1.0279335
3.8997028,4.1030927,8.138588,1.0865766,0.15088372,1.0711522
5.86421,5.112864,9.406784,0.9129381,-0.6834055,0.97600996
8.012366,5.766104,11.661421,0.90316427,-1.1827878,0.54534996
7.461419,5.0656056,10.719846,0.9078985,-0.8622363,-0.15134187
6.96431,3.8691943,9.553943,0.4120286,-0.38820487,-0.701426
6.339185,3.0029924,9.507282,-0.07498371,0.28970283,-1.1969905
4.130012,1.8873389,9.483355,-0.5908594,0.6914995,-1.5239561
2.92044,0.96430755,10.048658,-0.83459467,0.9628763,-1.6119207
1.2191432,0.25603202,10.239487,-0.68416905,0.9868528,-1.585348
-0.40378883,-0.16630118,9.415757,-0.35979962,0.81306165,-1.3428345
-1.402194,0.09810573,8.017152,-0.05513059,0.40958515,-0.95386606
-1.2065809,0.7800602,7.192825,0.040011674,-0.12950343,-0.63697976
-0.7543373,1.0893325,7.876574,0.09392053,-0.52763486,-0.47036624
0.03589234,1.5188441,8.699705,0.12003502,-0.6601926,-0.36178493
0.5587241,1.8400806,8.915059,0.1226312,-0.44180828,-0.31322116
0.7190432,2.0847468,8.623135,0.102319926,-0.39080104,-0.31429017
0.9320044,2.2965117,8.364112,0.05879578,-0.47433686,-0.36713
0.907478,2.2354946,8.05783,-0.044593163,-0.5184719,-0.43188173
0.9936196,2.3395824,8.440681,-0.18066339,-0.49464813,-0.47800204
1.07019,2.4101706,8.742178,-0.25579983,-0.40530908,-0.56337047
0.7788638,2.4496522,8.286943,-0.35476,-0.2846632,-0.64980793
0.4552345,2.4388845,8.258229,-0.50228393,-0.23289238,-0.6834055
0.09750752,2.5136602,8.353344,-0.6397286,-0.20295998,-0.68416905
-0.12143575,2.617748,8.481958,-0.7312057,-0.1919644,-0.64828074
-0.22612174,2.702095,8.860024,-0.7826711,-0.2182316,-0.5919284
-0.31106696,2.7954152,9.309875,-0.73273283,-0.26145032,-0.48670688
-0.13040884,3.0239296,9.816555,-0.61712664,-0.3184135,-0.36209038
0.05922236,3.2673993,10.00798,-0.44730607,-0.37598756,-0.23900102
0.38644084,3.6604204,9.906884,-0.28527406,-0.3932445,-0.11942416
0.71365935,3.8913279,9.739387,-0.19868392,-0.40561453,-0.075594574
1.1407782,4.2311087,9.82493,-0.12614368,-0.47907108,-0.0759
1.2496517,4.4321055,9.868001,-0.08002335,-0.4175264,-0.10170906
1.3058829,4.575675,9.81476,-0.023518313,-0.3849978,-0.117744274
1.4913267,4.6959143,9.853045,0.06963864,-0.43753225,-0.12675454
1.5439688,4.633701,9.934999,0.2171626,-0.4831944,-0.1518
