accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-1.6095021,3.5021186,11.000159,-0.05033226,0.15752134,0.23648173
-1.216853,3.5356374,10.779893,0.046603944,-0.01291595,0.29720002
-1.039682,2.5773582,11.340137,0.16377957,-0.23128872,0.098001435
-1.4323312,2.112883,10.606912,0.2905423,0.11704248,0.11717563
-1.2551602,2.5629928,8.07265,0.3384778,0.16497797,0.1225018
-0.7380127,3.032855,8.000824,0.11477886,-0.36444286,-0.22689463
-1.3557167,1.5903485,9.668385,-0.066310756,-0.31011596,-0.54966027
-1.3269863,1.417966,10.070611,-0.080158785,0.1628475,-0.22795987
-0.86729956,1.9740193,9.011775,0.13927922,-0.0011983871,-0.35046166
-1.3078327,1.4371196,9.232041,0.088148035,-0.03422061,-0.42822367
-1.3413515,2.0219033,8.412626,0.095604666,0.07336792,-0.34087455
-1.3078327,2.5246856,7.9146323,0.13927922,-0.1790923,-0.3834839
-1.5424645,2.610877,8.000824,0.103061296,-0.26750663,-0.43781078
-1.8064252,3.1429882,7.8236527,-0.03328853,-0.18761417,-0.42502797
-1.8734628,3.4781766,7.8236527,-0.04287563,-0.2717676,-0.4484631
-1.8112136,3.779846,8.04392,0.017842652,-0.3921389,-0.4900072
-1.5233108,4.197036,8.393473,-0.017310036,-0.4730966,-0.64233553
-1.5233108,4.1491513,9.169792,-0.048201796,-0.44859627,-0.8308818
-1.5855601,4.06296,9.337387,-0.058854125,-0.40918264,-0.9938624
-1.8495208,3.8373067,9.745,-0.07483262,-0.40279123,-1.1099728
-2.0458453,3.70802,9.903017,0.056191042,-0.31650737,-1.0620373
-1.4083891,4.594473,8.801085,0.25112867,-0.39426938,-1.0620373
-0.7188591,4.0581717,9.351752,-0.21118245,-0.5370106,-1.5179571
-0.34955344,1.6095021,13.00291,-1.0527165,-0.8853418,-1.8162223
-0.37828386,-0.99658644,13.491326,0.0018641578,0.19693495,-1.0449936
1.073201,0.16759412,9.625289,0.6026556,-0.042742476,-0.47296345
1.8447324,0.7188591,8.619126,0.59413373,-0.122634955,-0.8713606
1.5951369,0.48841715,7.617751,0.23621543,0.17136936,-1.1547126
1.2599486,0.9487024,7.474099,-0.29853156,0.26404464,-1.4252818
0.83856916,0.08140286,8.911219,-0.4359466,0.109585844,-1.6660244
0.31603462,0.15801731,10.008362,0.103061296,-0.24300629,-1.4093033
1.1019313,1.6525977,9.974843,0.34380397,-0.60305506,-1.7384603
0.9151836,1.2312182,10.4967785,0.19254087,-0.639273,-2.0943813
0.84814596,0.99179804,11.565191,0.467371,-0.64459914,-2.3148844
0.6278794,0.75237787,10.760739,0.6974613,-0.40598693,-2.4214077
0.25857377,0.7044938,9.279925,0.6463301,-0.42303067,-2.504496
-0.3878607,0.65182143,9.797672,0.5856119,-0.5924027,-2.4661477
-0.15322891,1.0684125,9.577405,0.5035889,-0.3985303,-2.4256687
-0.21547815,1.2599486,9.227253,0.42050073,-0.28455037,-2.5034308
0.009576807,1.3126211,9.016563,0.36404338,-0.25152814,-2.555627
-0.019153614,1.4706384,9.078813,0.34593442,-0.05126434,-2.490648
0.12449849,1.9740193,8.480263,0.47908854,-0.08961273,-2.4618866
-0.66618663,1.8590976,8.019978,0.5344807,-0.5679023,-2.5950408
-1.7537527,0.96306765,8.882488,0.73048353,-0.77988374,-2.4182122
-3.1669302,0.9103952,8.686164,0.57708997,-0.5679023,-1.8726797
-3.305794,1.7393875,8.963891,0.13395305,-0.401726,-1.4487169
-3.7175968,1.7106571,10.899603,-0.07909355,-1.2144988,-1.5073048
-3.2387564,0.062249243,15.585056,0.3991961,-1.4371325,-1.220757
-3.0376434,0.5506664,12.566566,0.88920325,-0.23768012,-0.8745563
-1.9405005,2.1080947,8.173206,0.77628857,-0.17376614,-0.80744666
-1.8016368,1.7441759,9.998785,-0.051397495,-0.42516112,-1.41676
-2.6970682,0.7667431,10.899603,0.36936954,-0.21104929,-1.0929291
-2.1320367,2.1655555,9.745,0.8497896,-0.14074391,-0.736076
-2.098518,2.4672248,7.5746555,0.9094427,-0.13967869,-0.973623
-2.4672248,2.3331497,8.029554,0.38215235,-0.3782909,-0.8745563
-1.7776948,2.778471,9.184157,0.4684362,-0.23128872,-0.73714125
-1.5711949,3.0137014,8.230667,0.5749595,-0.2174407,-0.79999
-1.9405005,3.0472202,7.521983,0.38215235,-0.30585504,-0.82129467
-2.098518,3.3824084,7.8236527,0.025299285,-0.115178324,-0.71690184
-2.1990743,3.6936548,7.5028296,-0.10252868,0.08934642,-0.61144376
-2.088941,4.259285,7.7183075,-0.06950645,-0.04167724,-0.55711687
-2.1176715,4.220978,7.402273,0.21491076,-0.36231238,-0.49746382
-1.8207904,4.1826706,8.580819,0.050864875,-0.33142063,-0.52089894
-1.9740193,3.875614,8.90643,0.04447348,-0.27496326,-0.37922296
-1.3461399,4.3023806,9.409213,0.08175664,-0.39000845,-0.34087455
0.22984336,3.9959226,10.961852,-0.4870778,-0.5380758,-0.5645735
-0.033518825,2.831742,13.218388,-0.69479823,-0.025698747,-0.8809477
-1.0109516,1.8303672,10.626065,0.32995594,-0.0033288533,-0.45059356
-0.1388637,2.2661119,9.826403,0.7038527,-0.5508586,-0.44100648
-0.12449849,2.055422,9.879075,0.700657,-0.41024786,-0.5933348
-0.22984336,2.385822,8.499416,0.5163717,-0.036351077,-0.64979213
-0.5410896,2.778471,8.182783,0.2287588,0.07123746,-0.7797506
-0.9391256,2.6156654,8.225879,0.261781,0.013714875,-0.8330122
-1.6238673,2.4480712,7.9768815,0.18295377,-0.01291595,-0.644466
-1.5185224,2.730587,8.364742,0.13927922,0.07549839,-0.329157
-1.1402385,3.6601357,7.8906903,0.12117026,0.12876004,-0.18428531
-1.3461399,3.952827,7.7997108,0.12756166,0.017975807,-0.23435126
-1.7154455,4.110844,8.067862,0.10093083,0.069106996,-0.098001435
-1.4083891,4.7429137,8.029554,0.07536524,0.15219517,-0.05965305
-2.0697873,4.6232033,7.876325,-0.01837527,0.20971775,-0.09480574
-1.7968484,4.7141833,8.326435,-0.08335448,0.026497671,0.17895915
-1.7202339,4.5082817,9.370906,-0.065245524,0.028628137,0.30891758
-1.5424645,4.292804,9.615712,-0.016244804,0.12982528,0.40052763
-1.5616181,4.173094,9.634866,0.0029293909,0.32902384,0.47828963
-1.9261353,4.220978,8.034343,0.009320789,0.49733067,0.5730954
-1.8447324,4.3885717,7.8236527,-0.14620323,-0.055525273,0.51344234
-1.9069817,3.8373067,10.108918,-0.254857,-0.4762923,0.29400432
-2.0697873,3.2052376,11.071986,-0.23035665,-0.42835683,0.3099828
-1.3221979,2.7736826,10.592546,0.021038352,-0.042742476,0.49426812
-1.1450269,3.329736,9.504981,0.05832151,-0.09600413,0.46018067
-1.1737574,3.82773,9.495404,-0.03648423,-0.077895164,0.14913262
-2.1751323,3.3824084,7.948151,-0.18242116,0.14580376,-0.019174194
-2.2709002,3.3824084,7.6560583,-0.332619,0.038215235,-0.013848029
-2.1942859,3.056797,9.706693,-0.37948927,-0.18761417,-0.055392116
-2.48159,2.6683378,10.310031,-0.16537742,-0.11730879,-0.01065233
-2.4672248,2.610877,9.251195,0.11051793,-0.01611165,0.26204732
-1.9979613,3.032855,8.858546,0.12969212,-0.019307349,0.30252618
-1.6095021,3.4733882,8.432379,0.09986559,0.059519894,0.14593692
-1.6867151,3.3728316,7.852383,0.054060575,0.119172946,0.050065953
-1.79206,3.5643678,7.5124063,-0.04287563,0.032889068,-0.019174194
-1.7058687,3.6697125,8.005612,-0.09081112,-0.006524552,-0.08628388
-1.7489643,3.6601357,8.125322,-0.08548495,-0.032090146,-0.18322007
-2.0841527,3.578733,8.576031,-0.062049825,-0.05126434,-0.18322007
-2.1942859,3.7702692,8.7053175,0.043408245,-0.021437814,-0.051131185
-2.2134395,4.594473,8.297705,0.11477886,-0.11943925,0.025565593
-2.2469583,4.699818,8.781932,0.124365956,-0.121569715,0.039413624
-2.3092074,4.7189717,8.815451,0.13288783,-0.0821561,0.08734911
-1.8686744,4.642357,9.524135,0.13927922,-0.12370019,0.10119714
-1.7872716,4.8578353,10.228628,0.2127803,0.005193011,0.11824086
-1.4514848,5.083489,9.56304,0.28841186,0.07656363,0.07882725
-0.8242039,3.8899791,9.471462,0.032755915,-0.06830807,-0.21411183
-0.83378077,2.7880478,10.137649,-0.10359391,0.2533923,-0.18641578
-0.74758947,2.802413,8.968679,0.052995343,0.20652205,-0.15978496
-0.8050503,1.7681179,8.887277,0.14247492,-0.10985216,-0.27589536
-0.6901286,2.5725696,8.585608,-0.035419,-0.053394806,-0.15658925
-1.2216414,3.4781766,7.7949224,-0.06098459,0.11597724,-0.32809177
-1.4945804,4.5896845,7.2580223,-0.29107493,0.0115844095,-0.28761292
-1.9548657,4.158728,8.187572,-0.3230319,-0.010785485,-0.36963585
-2.3666685,4.000711,8.48984,-0.10998531,0.030758604,0.009587097
-2.0602105,4.220978,8.48984,0.03808208,-0.049133874,0.18961148
-1.5807717,4.498705,8.590396,0.1584534,-0.07469947,0.27163443
-1.2886791,4.7285485,8.532935,0.1968018,-0.03422061,0.2556559
-1.1162965,4.7189717,8.949526,0.21384554,0.12982528,0.2481993
-1.0779893,4.876989,8.039131,0.4545882,0.14473854,0.26630825
-1.2120646,4.5418005,8.254609,0.23195449,-0.14500484,0.06284875
-1.6765398,4.024653,9.850345,0.056191042,0.20439158,0.11504517
-2.0362685,4.3742065,8.992621,-0.04287563,0.5729622,0.36857063
-1.5472529,4.9296613,9.179369,-0.07589785,0.2342181,0.28761292
-2.3235726,2.7976246,10.875661,0.05512581,-0.09387366,0.1161104
-2.586935,2.3810337,9.845556,0.22769356,0.35778514,0.44313693
-1.3988123,4.177882,7.8092875,0.21810646,0.40359017,0.59120435
-1.6717514,3.674501,7.8811135,-0.17602976,-0.3175726,-0.25352547
-1.7776948,2.984971,9.519346,-0.42316383,0.07123746,-0.039413624
-1.2599486,3.6361938,8.829816,-0.3454018,0.23315288,-0.033022225
-1.863886,3.0472202,8.437167,-0.19094302,0.047802333,-0.10226237
-2.2517467,3.3010056,7.5746555,-0.07589785,0.005193011,0.113979936
-1.3174095,4.268862,7.1909847,-0.124898575,-0.17802706,0.13102366
-1.5185224,4.0342298,8.647857,-0.1355509,-0.433683,-0.27056918
-2.3139958,3.6170402,8.590396,-0.01837527,-0.20678836,-0.14913262
-1.6621746,4.584896,8.508993,-0.12063764,0.031823836,0.015978495
-1.46585,5.097854,7.9864583,-0.11211578,0.06484606,-0.16404589
-1.8447324,4.608838,8.465898,-0.013049104,-0.27496326,-0.2609821
-1.6765398,4.3358994,9.903017,0.22236739,-0.36550808,-0.15019786
-1.5328877,4.489128,9.519346,0.2649767,-0.12689589,-0.13102366
-1.8016368,4.8147397,9.050082,0.29799893,-0.29094177,-0.16937205
-1.4036007,4.7620673,10.444106,0.19573657,-0.6424687,-0.19919857
-0.31603462,3.6984432,11.407174,-0.07057169,0.061650362,-0.36644015
-1.2264298,2.8939912,9.303867,0.19147563,0.25232708,-0.315309
-1.039682,2.6922798,7.7374616,0.32356453,-0.26857188,-0.25352547
-0.57041854,2.6970682,8.916007,0.18508424,-0.28348514,-0.24926452
-0.50757074,3.2291796,8.451532,0.065778136,0.09467258,-0.32383084
-1.9165585,3.674501,6.7743936,-0.20585628,-0.09706936,-0.37602726
-1.9979613,3.8325183,8.268974,-0.28148782,-0.027829213,-0.22795987
-2.1655555,3.8181531,8.863335,-0.2580527,0.22676148,-0.08415341
-2.2900538,3.8612487,8.461109,-0.09081112,0.22037008,0.17256775
-2.0841527,4.039018,8.292916,0.01997312,0.12449911,0.34087455
-1.5280992,4.3646297,8.168418,0.08175664,0.08615072,0.45591974
-1.192911,4.819528,7.9673047,0.12862688,0.074433155,0.36857063
-1.6813282,4.8003745,8.000824,0.037016846,0.14473854,0.33448318
-1.6867151,4.6279917,8.63828,-0.07802832,0.2342181,0.5123771
-1.5041572,4.5034933,9.370906,-0.12702903,0.23847905,0.5965305
-1.5855601,4.5274353,9.596559,-0.026897134,0.2629794,0.67322725
-1.3126211,4.220978,9.701904,-0.2995968,-0.100265056,0.6061176
-0.51714754,4.000711,11.795633,-0.19520395,0.0019973118,0.54326886
-0.49320555,4.259285,10.5207205,0.043408245,0.14473854,0.37176633
-1.216853,3.7702692,8.369531,-0.066310756,-0.053394806,-0.058587816
-1.3221979,3.2196028,9.495404,-0.19094302,0.06484606,-0.14700216
-1.3844471,3.080739,8.973468,-0.024766669,0.090411656,-0.13315412
-1.1593921,3.1812954,8.278551,-0.080158785,0.14473854,-0.2386122
-1.5089456,2.831742,7.373543,-0.29000968,0.146869,-0.48042008
-2.232593,1.8543092,8.187572,-0.19307348,-0.15352671,-0.3547226
-2.007538,2.4384944,8.920795,0.17017098,-0.14926578,-0.049000718
-1.6867151,3.2483332,8.2593975,0.12117026,-0.004394086,-0.07030538
-2.5725696,3.4685998,7.7470384,-0.080158785,0.1852174,0.043674555
-2.409764,4.187459,7.5985975,0.005059857,-0.15139624,0.20132904
-2.0266917,4.618415,8.724471,0.0870828,-0.28135467,0.19813335
-1.5807717,4.7381253,9.006987,0.017842652,-0.31650737,0.1225018
-1.1976994,4.6950297,10.305243,0.15525772,-0.061916668,0.014913263
-1.1306617,5.1026425,9.093178,0.32462975,-0.025698747,-0.02130466
-1.049259,5.524022,8.465898,0.215976,-0.2856156,-0.27163443
-0.36870706,3.4733882,10.3770685,-0.44979465,-0.36870378,-0.48468104
-0.521936,2.4145525,12.355876,-0.50412154,-0.04487294,-0.4612459
-1.0109516,2.1559787,10.4967785,0.2681724,0.24167474,-0.11504517
0.24420857,3.4925418,8.398261,0.7581796,-0.34207296,-0.07776201
0.41180268,3.530849,7.8715367,0.45032725,-0.21531023,-0.49746382
-1.0013748,3.1429882,8.039131,-0.06950645,0.20865251,-0.6774882
-1.6621746,3.3919852,7.061698,0.05938674,0.22037008,-0.46976775
-1.9788077,3.9336734,6.4392056,-0.0055924733,-0.031024912,-0.33128747
-2.337938,3.6697125,7.593809,-0.2995968,-0.08109087,-0.21411183
-2.256535,3.9043443,8.374319,-0.23248711,0.13515145,0.219438
-1.6382325,4.560954,7.8332295,-0.026897134,0.006258244,0.32170036
-1.4993688,4.7285485,7.699154,-0.11744194,0.09254212,0.2450036
-1.6621746,4.7381253,8.623915,-0.24526991,0.22250055,0.25246024
-1.5855601,4.8099513,8.432379,0.013581721,0.3013278,0.36537492
-1.5280992,4.661511,8.42759,0.10093083,-0.028894445,0.43035415
-1.3652935,4.594473,9.701904,-0.016244804,0.0627156,0.44952834
-1.6525977,4.39336,9.936536,-0.023701435,0.82648766,0.68281436
-1.1019313,5.073912,8.494628,0.0039946237,0.41317725,0.59866095
-0.98700964,3.9671922,11.584345,-0.27829212,-0.49653175,0.23435126
-0.5363012,3.5404258,12.154763,0.11477886,0.33754572,0.25352547
-0.943914,4.2544966,8.039131,0.27775952,0.36417654,0.06817491
-1.4706384,2.9801826,9.601347,0.054060575,-0.3047898,-0.29613477
-1.4131776,2.8125885,9.543288,0.29267278,-0.04487294,-0.06284875
-0.8912416,3.1812954,8.398261,0.32143405,-0.150331,-0.13954553
-1.2599486,3.0041246,8.091804,0.1999975,-0.13861345,-0.29080862
-1.4802152,3.176507,7.0090256,0.20106274,-0.09387366,-0.10758854
-1.1593921,4.1491513,6.980295,0.07323477,-0.3750952,-0.27056918
-1.4993688,3.9282866,7.402273,-0.030092834,-0.33994249,-0.36537492
-1.7202339,4.2305546,8.034343,-0.123833336,-0.06724283,-0.09587097
-1.3365631,4.939238,8.106169,-0.10572438,-0.043807708,-0.17363298
-1.9117701,4.853047,8.249821,-0.009853406,-0.13541774,-0.17682868
-1.3413515,5.2941785,8.959103,-0.0077229394,-0.22809303,-0.111849464
-1.192911,5.2319293,10.041881,0.12117026,-0.24939768,-0.15658925
-1.2982559,5.490503,9.754577,0.36404338,-0.25578907,-0.13421936
-0.8098387,5.3085437,9.284714,0.2127803,-0.589207,-0.44952834
-1.5903485,2.6204538,11.115082,-0.4519251,0.14473854,-0.37602726
-1.2886791,3.2770636,9.883863,-0.095072046,0.43448192,0.07137061
-0.320823,4.0054994,7.852383,0.34913012,-0.49014035,-0.13848029
-0.272939,3.2626984,9.275137,0.095604666,-0.32929015,-0.40585378
-0.24420857,3.482965,8.748413,-0.101463445,0.1500647,-0.46976775
-1.2024878,3.530849,7.924209,0.02742975,0.088281184,-0.630618
-1.7585411,3.7894228,7.421427,0.022103585,-0.006524552,-0.45272404
-1.489792,4.0821137,7.665635,-0.12063764,0.08615072,-0.329157
-1.6238673,4.1012673,7.9912467,-0.122768104,0.096803054,-0.23967743
-1.5711949,4.1826706,7.9050555,0.047669176,-1.33E-04,-0.08628388
-1.3940239,4.2544966,7.814076,-0.0066577066,0.09467258,-0.039413624
-1.4802152,4.283227,7.8092875,-0.11424624,0.14899947,-0.020239428
-1.6095021,4.3263226,8.206725,-0.10465915,0.20226112,0.04260932
-1.7154455,4.4603977,8.110957,-0.10998531,0.17882599,0.13102366
-1.7872716,4.537012,8.532935,-0.16005126,0.2342181,0.21730754
-2.136825,4.6136265,8.719683,-0.25379178,0.28002313,0.329157
-2.2996306,4.608838,9.519346,-0.06950645,0.46643892,0.66257495
-1.839944,5.0787005,8.292916,-0.0258319,0.14154284,0.65298784
-1.7776948,4.3885717,9.749788,-0.30172727,-0.3410077,0.30891758
-1.7058687,2.9562407,12.82514,-0.19307348,0.31517583,0.6029219
-0.9008184,5.1744685,7.665635,0.4716319,0.4238296,0.32809177
-2.5821466,3.4542346,6.6786256,-0.19733442,-0.070438534,-0.20558998
-2.5198972,2.903568,9.639654,-0.38481542,-0.08961273,-0.037283156
-2.5198972,2.4241292,9.313444,-0.0013315412,0.037150003,0.14700216
-2.256535,2.831742,7.5890207,0.04447348,-0.031024912,0.23648173
-2.1655555,3.032855,7.435792,-0.11531147,-0.0661776,0.2386122
-2.03148,3.4781766,7.5985975,-0.11850718,-0.20039697,0.23754697
-1.6765398,3.8612487,8.345589,-0.07589785,-0.25898477,0.12676273
-1.7872716,3.8468835,8.513782,-0.13342044,-0.122634955,0.039413624
-1.8830396,3.8325183,8.815451,-0.11744194,-0.07469947,0.061783515
-1.7633295,4.4699745,8.456321,0.12649642,0.015845342,0.17043728
-1.4754268,4.9823337,8.134899,0.11158316,-0.100265056,0.1256975
-1.5089456,4.7764325,9.639654,-0.051397495,-0.07363423,-0.12995844
-1.9357121,4.7141833,9.442732,0.045538712,-0.013981183,-0.10865377
-1.6867151,5.1984105,9.102755,0.13714875,-0.37083426,-0.19706811
-1.2216414,4.0773253,10.7990465,-0.10785484,-0.42622638,-0.35259214
-0.5602432,3.0711622,11.732785,-0.06950645,0.40039447,-0.23754697
-0.5315128,3.425504,8.139688,0.25432438,-0.11837402,-0.29080862
-0.47884035,2.5582044,9.883863,0.15419248,-0.27070233,-0.44952834
-0.5895722,3.1190462,8.791509,0.215976,0.09893352,-0.21411183
-0.7906851,3.6888664,7.828441,0.30225986,0.08721595,-0.34087455
-1.4562732,4.086902,6.0890536,0.088148035,-0.0022636203,-0.3515269
-1.5855601,4.2161894,7.219715,-0.15685557,-0.18122277,-0.39733192
-2.1894975,3.684078,8.182783,-0.12915951,-0.09706936,-0.3355484
-1.79206,4.110844,8.825027,-0.065245524,-0.02356828,0.002130466
-1.9213469,4.225766,8.513782,0.04127778,0.1596518,0.047935486
-1.9213469,4.6710877,7.766192,0.011451255,0.15858656,0.15126309
-2.0362685,4.9440265,7.665635,-0.17922546,0.1852174,0.15658925
-2.2948422,4.675876,8.067862,-0.19626918,0.08508549,0.2609821
-2.3092074,4.781221,8.643068,-0.122768104,0.12023818,0.43994123
-1.9309237,4.417302,9.299079,-0.094006814,0.33541524,0.5549864
-2.0697873,4.1299977,9.165004,0.029560216,0.5271572,0.6604445
-2.146402,4.5896845,8.005612,0.02742975,0.43874285,0.7062495
-1.5711949,3.779846,10.276512,-0.28574875,-0.29307222,0.42289752
-1.1019313,3.0424318,12.667123,-0.24420467,-0.042742476,0.39200574
-1.2360066,3.3871968,8.623915,0.19360611,0.3268934,0.3675054
-1.9165585,3.3393128,7.5411367,0.04127778,0.024367206,0.18854624
-2.088941,2.7210102,8.302493,-0.3358147,-0.015046417,0.35898352
-1.6047137,2.9418752,8.767567,-0.2836183,0.052063264,0.38561437
-1.6047137,3.0903158,8.168418,-0.12809427,-0.08641703,0.3419398
-1.5041572,3.2148144,8.379107,-0.21757385,0.0030625449,0.2066552
-1.7441759,3.3488896,8.3408,-0.20159535,0.07975932,0.18428531
-1.7968484,3.684078,8.225879,-0.0023967742,0.00838871,0.16830681
-1.6430209,4.120421,8.201937,7.99E-04,0.01904104,0.04580502
-1.9405005,4.173094,8.3312235,-0.05778889,0.09893352,-0.022369893
-2.1416135,4.27365,8.437167,-0.03648423,0.052063264,0.009587097
-1.7633295,4.7620673,8.839393,0.034886383,-0.099199824,0.049000718
-1.4754268,4.7668557,9.437943,0.031690683,-0.100265056,-0.009587097
-1.4610616,4.733337,9.701904,0.03808208,-0.033155378,-0.033022225
-1.5041572,4.6232033,9.6923275,0.11477886,0.056324195,0.001065233
-1.5424645,4.7046065,9.615712,0.22662832,0.074433155,0.06284875
-1.3557167,4.8099513,9.150639,0.39493513,0.039280467,0.1033276
-1.4036007,5.337274,8.3551655,0.5142412,-0.09174319,0.012782796
-1.4754268,5.5862713,7.900267,0.41730502,-0.3111812,-0.112914704
-0.8098387,4.5082817,10.3770685,0.124365956,-0.50611883,-0.2844172
-0.038307227,3.8133647,11.579556,0.011451255,-0.0949389,-0.36217922
0.019153614,3.233968,11.000159,0.07003907,0.27469698,-0.42715845
-0.57520694,2.9131448,9.26556,0.17656237,0.3077192,-0.44952834
-0.7092823,2.7593174,8.182783,0.2095846,0.035019536,-0.43781078
-0.75716627,2.5677812,9.155427,0.11051793,-0.49120557,-0.55285597
-0.8912416,2.146402,10.008362,0.10625699,-0.31863782,-0.5645735
-0.7380127,2.4384944,9.466674,0.06790861,-0.060851436,-0.5081161
-0.7428011,3.0615854,8.480263,-0.014114338,0.13195574,-0.5773563
-1.0779893,3.1860838,7.6847887,0.035951614,0.07123746,-0.6519226
-1.46585,3.1429882,7.2245035,0.086017564,-0.042742476,-0.6412703
-1.8686744,3.4877534,6.2763996,0.0039946237,-0.09600413,-0.4995943
-2.1272483,3.6936548,6.3769565,-0.1643122,-0.16417904,-0.40798426
-2.1272483,4.1252093,7.727885,-0.3123796,-0.15459195,-0.2897434
-2.5198972,3.9043443,7.924209,-0.31664053,-0.11091739,-0.18748102
-2.7210102,3.803788,8.456321,-0.27829212,-0.11091739,0.049000718
-2.2709002,4.0438066,8.734048,-0.16644266,-0.017176883,0.24926452
-1.8495208,4.225766,8.576031,-0.15685557,0.06378083,0.25032976
-1.7585411,4.06296,8.508993,-0.21437815,0.2470009,0.2322208
-2.0506337,4.1491513,7.9433627,-0.2995968,0.37376365,0.30465665
-2.3092074,4.4556093,7.7853456,-0.28787923,0.32050198,0.470833
-2.1655555,4.6279917,8.144476,-0.23461758,0.11065108,0.5635083
-2.12246,4.450821,9.141062,-0.25592223,0.19480449,0.5794868
-2.1176715,4.27365,9.697116,-0.254857,0.4856131,0.6710968
-1.2551602,4.268862,8.882488,-0.11957241,0.10212921,0.71370614
-0.45968673,3.6649241,11.838729,-0.3613803,-0.7596443,0.25885162
-1.1737574,1.5951369,14.396934,-0.20266058,-0.004394086,0.12995844
-1.4802152,1.7633295,9.845556,0.23728065,0.67415935,0.62529176
-0.6374562,3.0615854,7.9625163,0.33208638,0.021171506,0.48148534
-0.9056068,2.1751323,8.662222,0.0966699,-0.25472385,0.061783515
-1.1210849,1.7250223,9.548675,-0.18561685,-0.01291595,0.09161004
-0.7428011,1.9835961,9.461885,0.01677742,0.13834713,0.07882725
-0.89603,2.5773582,7.9050555,0.056191042,-0.052329574,-0.16511112
-1.3269863,2.6396074,8.326435,-0.19839965,0.058454663,-0.29400432
-1.2982559,3.329736,7.885902,-0.011983871,-0.08641703,-0.28761292
-1.4131776,3.602675,7.948151,-0.017310036,-0.12476542,-0.393071
-1.8543092,3.554791,8.364742,-0.10359391,-0.116243556,-0.3131785
-1.9021933,3.803788,8.42759,-0.054593194,-0.14607008,-0.26204732
-1.8495208,4.7189717,8.528147,0.060451973,-0.22063638,-0.20558998
-2.0602105,4.9536033,8.619126,0.012516488,-0.24194105,-0.32489607
-2.2038627,4.661511,9.126697,-0.06311506,-0.26005,-0.34087455
-2.0602105,4.5034933,10.199898,0.02423405,-0.3015941,-0.30146095
-1.4227544,4.307169,10.444106,0.4002613,-0.19933173,-0.20026381
-0.74758947,4.8003745,9.797672,0.48867565,-0.3750952,-0.2897434
-0.17238252,4.048595,10.391434,-0.011983871,-0.65205574,-0.68281436
-0.7428011,2.3666685,12.4947405,-0.26018316,-0.077895164,-0.76057637
-1.3078327,1.5807717,9.064447,0.45778388,-0.0789604,-0.32809177
-0.7667431,1.9452889,8.892065,0.5067846,-0.49120557,-0.30465665
-0.6135142,2.1511903,9.222465,0.08921327,0.1500647,-0.5560516
-1.3174095,2.1272483,7.828441,0.0902785,0.43128622,-0.51663804
-1.9309237,3.0041246,6.338649,0.15632294,0.18628262,-0.33661363
-1.5328877,3.5116954,7.1047935,-0.11424624,-0.033155378,-0.30146095
-2.184709,2.9322984,8.058285,-0.3485975,0.13302097,-0.18428531
-2.2996306,3.0711622,8.125322,-0.23674804,0.02969337,0.08734911
-1.8351556,3.482965,8.576031,-0.22716095,0.15219517,0.2844172
-1.7106571,3.8420951,8.5473,-0.21118245,0.24060951,0.40265808
-1.2695254,4.5082817,8.695741,-0.08868065,0.26404464,0.3834839
-1.6382325,4.5657425,8.2115135,-0.16537742,0.3045235,0.34087455
-1.6238673,4.4939165,8.968679,-0.1387466,0.1308905,0.37922296
-1.7441759,3.952827,10.242993,-0.10572438,0.1852174,0.3962667
-2.0266917,3.8947675,9.845556,-0.04074516,0.38015503,0.5155728
-1.8782512,4.0342298,9.346964,-0.07376739,-0.077895164,0.51663804
-1.5185224,3.104681,11.680113,-0.10039821,-0.5540543,0.3866796
-1.441908,1.9931729,13.132196,0.18295377,-0.39426938,0.3962667
-0.96306765,2.2852654,9.227253,0.39493513,0.26191416,0.5294208
-0.7380127,2.610877,8.494628,0.24899822,-0.019307349,0.2481993
-1.2695254,1.7441759,9.26556,0.12649642,-0.032090146,0.056457352
-0.919972,1.8112136,9.179369,0.20425843,0.118107714,0.14700216
-0.5267244,2.2134395,8.268974,0.24367206,0.0435414,-0.22369893
-0.6757634,2.12246,8.177995,0.1254312,-0.027829213,-0.34087455
-0.545878,2.4911668,7.9864583,0.103061296,-0.12050448,-0.4165061
-0.5554548,2.8413188,7.9673047,-0.07802832,-0.3761604,-0.72116274
-0.7811083,2.6731262,8.805874,-0.26977026,-0.3729647,-0.88201296
-0.86729956,2.9897594,9.074024,-0.25379178,-0.33355108,-0.8937305
-0.66618663,3.4925418,9.11712,-0.07909355,-0.5583153,-1.0929291
-1.3557167,3.5691562,9.442732,-0.123833336,-0.49653175,-1.3006495
-1.4227544,3.6936548,9.380483,0.17975807,-0.60625076,-1.2772144
-1.2599486,3.9091327,9.654019,0.2415416,-0.60944647,-1.4476516
-1.240795,3.6601357,9.212888,0.31823838,-0.53594536,-1.6351327
-1.240795,3.684078,8.810662,0.3619129,-0.561511,-1.6990467
-1.9979613,3.459023,8.067862,0.2671072,-0.63501203,-1.9175526
-2.079364,3.353678,8.264186,0.34699965,-0.68827367,-1.9388573
-1.839944,3.7271736,8.662222,0.34593442,-0.8150364,-2.0879898
-1.2934675,2.7976246,10.592546,-0.0258319,-0.6701647,-2.3819942
-1.3030443,1.8064252,12.61445,-0.44659895,-0.3729647,-2.436321
