ax,ay,az,wx,wy,wz
-1.2985,5.3158,-2.5818,-0.5693,-1.1927,-0.7016
-1.2985,5.3158,-2.5818,-0.155,1.8801,-0.235
-1.2985,5.3158,-2.5818,-0.155,1.8801,-0.235
-1.2985,5.3158,-2.5818,-0.155,1.8801,-0.235
-1.2985,5.3158,-2.5818,-0.155,1.8801,-0.235
-1.2985,5.3158,-2.5818,-0.155,1.8801,-0.235
-1.2985,5.3158,-2.5818,-0.155,1.8801,-0.235
-1.2985,5.3158,-2.5818,-0.3627,-1.2979,-0.3474
-0.6107,0.8731,1.9883,-0.3627,-1.2979,-0.3474
-0.6107,0.8731,1.9883,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.2216,-1.1318,0.746
2.2446,4.8775,6.0482,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-1.4143,1.035,-0.3321
1.3798,-1.9156,2.143,-2.9979,0.6238,-0.1353
-0.4433,-3.3304,-5.0674,-2.9979,0.6238,-0.1353
-0.4433,-3.3304,-5.0674,-0.9775,-0.4533,-0.1332
-0.4433,-3.3304,-5.0674,-0.9775,-0.4533,-0.1332
-0.4433,-3.3304,-5.0674,-0.9775,-0.4533,-0.1332
-0.4433,-3.3304,-5.0674,-0.9775,-0.4533,-0.1332
-0.4433,-3.3304,-5.0674,-0.9775,-0.4533,-0.1332
-0.4433,-3.3304,-5.0674,-0.9775,-0.4533,-0.1332
0.0342,-1.0436,0.1625,-0.9775,-0.4533,-0.1332
0.0342,-1.0436,0.1625,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-0.7069,-1.2223,-0.1442
-0.6961,-1.8109,-2.2177,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.1175,-1.124,-0.0226
-1.0615,0.6287,-1.8897,-1.2404,-0.5669,0.1481
-3.586,4.4438,-3.0896,-1.2404,-0.5669,0.1481
-3.586,4.4438,-3.0896,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,1.9894,0.498,-0.1268
-2.6162,2.6924,-1.4793,4.1455,2.4557,-0.7759
-1.0461,2.7095,5.2099,4.1455,2.4557,-0.7759
-1.0461,2.7095,5.2099,1.5843,-0.3177,-0.3024
-1.0461,2.7095,5.2099,1.5843,-0.3177,-0.3024
-1.0461,2.7095,5.2099,1.5843,-0.3177,-0.3024
-1.0461,2.7095,5.2099,1.5843,-0.3177,-0.3024
-1.0461,2.7095,5.2099,1.5843,-0.3177,-0.3024
-1.0461,2.7095,5.2099,1.5843,-0.3177,-0.3024
0.0026,4.7716,-2.2048,1.5843,-0.3177,-0.3024
0.0026,4.7716,-2.2048,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,1.7035,1.6723,0.6408
1.7866,-3.0746,7.1989,2.3289,0.2258,0.8398
2.2258,-5.6116,5.7592,2.3289,0.2258,0.8398
2.2258,-5.6116,5.7592,0.5116,1.0454,0.481
2.2258,-5.6116,5.7592,0.5116,1.0454,0.481
2.2258,-5.6116,5.7592,0.5116,1.0454,0.481
2.2258,-5.6116,5.7592,0.5116,1.0454,0.481
2.2258,-5.6116,5.7592,0.5116,1.0454,0.481
2.2258,-5.6116,5.7592,0.5116,1.0454,0.481
2.5242,-5.8004,0.6133,0.5116,1.0454,0.481
2.5242,-5.8004,0.6133,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-2.2102,-0.8473,-0.4944
-0.1598,-1.7161,-8.3245,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3192,0.6764,-0.6663
-3.6393,8.1966,-3.481,-0.3124,-1.5444,-0.2467
0.2519,2.1862,6.1581,-0.3124,-1.5444,-0.2467
0.2519,2.1862,6.1581,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-1.4565,-0.684,1.0314
3.6424,4.6381,3.9596,-2.0394,1.5279,-0.1208
1.0836,-2.878,0.9052,-2.0394,1.5279,-0.1208
1.0836,-2.878,0.9052,-2.0394,1.5279,-0.1208
1.0836,-2.878,0.9052,-2.0394,1.5279,-0.1208
1.0836,-2.878,0.9052,-2.0394,1.5279,-0.1208
1.0836,-2.878,0.9052,-2.0394,1.5279,-0.1208
1.0836,-2.878,0.9052,-2.0394,1.5279,-0.1208
0.3021,-4.7706,-4.9762,-2.0394,1.5279,-0.1208
0.3021,-4.7706,-4.9762,-3.6432,0.371,-0.1358
0.3021,-4.7706,-4.9762,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.1909,-0.9486,0.0417
-0.1358,-0.61,2.4469,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-0.5322,-3.0532,-0.2874
-2.1256,-0.8593,-3.1492,-1.8679,-0.8681,0.1675
-3.7493,3.7189,-4.979,-1.8679,-0.8681,0.1675
-5.2767,2.9927,-1.3284,-1.8679,-0.8681,0.1675
-5.2767,2.9927,-1.3284,1.2108,0.3728,0.1333
-5.2767,2.9927,-1.3284,1.2108,0.3728,0.1333
-5.2767,2.9927,-1.3284,1.2108,0.3728,0.1333
-5.2767,2.9927,-1.3284,1.2108,0.3728,0.1333
-5.2767,2.9927,-1.3284,1.2108,0.3728,0.1333
-5.2767,2.9927,-1.3284,1.2108,0.3728,0.1333
-5.2767,2.9927,-1.3284,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,3.5661,2.7955,-1.3409
-0.9526,2.3807,3.3789,2.175,0.5169,-1.1703
-0.5393,8.2127,-0.0821,2.175,0.5169,-1.1703
-0.5393,8.2127,-0.0821,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.2358,2.4134,0.8059
1.464,-0.3057,5.088,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.6653,-0.4887,1.6264
2.4731,-7.6321,7.1589,1.3442,0.5918,0.9835
2.6776,-6.2906,4.8856,1.3442,0.5918,0.9835
2.6776,-6.2906,4.8856,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-0.567,2.1532,0.1277
-0.0523,-1.9614,-7.5924,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,-1.0346,0.9542,-0.8424
-0.0537,6.6375,-5.8357,0.4823,-0.6317,-0.1501
-0.077,3.767,1.202,0.4823,-0.6317,-0.1501
-0.077,3.767,1.202,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.22,-3.2783,0.7129
4.1773,3.9983,7.7195,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-1.4498,0.3534,-0.3896
0.5018,-1.0405,3.4933,-2.3901,1.165,-0.4337
-1.6112,-3.5338,-3.5385,-2.3901,1.165,-0.4337
-1.6112,-3.5338,-3.5385,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,-2.8268,-1.8276,0.3025
-1.3282,-2.3147,-2.3245,0.1202,0.2449,0.1601
-2.4394,-1.2597,-1.3574,0.1202,0.2449,0.1601
-2.4394,-1.2597,-1.3574,0.1202,0.2449,0.1601
-2.4394,-1.2597,-1.3574,0.1202,0.2449,0.1601
-2.4394,-1.2597,-1.3574,0.1202,0.2449,0.1601
-2.4394,-1.2597,-1.3574,0.1202,0.2449,0.1601
-2.4394,-1.2597,-1.3574,0.1202,0.2449,0.1601
-2.4441,-0.129,-1.9833,0.1202,0.2449,0.1601
-2.4441,-0.129,-1.9833,-0.4802,-0.7381,-0.0996
-2.4441,-0.129,-1.9833,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,-1.439,-0.3965,-0.1909
-2.6839,3.0981,-3.5983,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,2.4112,1.9476,0.3633
-3.2163,2.5423,1.1113,3.8015,1.9494,-1.0723
-2.3303,5.0384,4.1129,3.8015,1.9494,-1.0723
-2.3303,5.0384,4.1129,1.2294,-0.0816,-1.0551
-0.9993,3.2884,1.4133,1.2294,-0.0816,-1.0551
-0.9993,3.2884,1.4133,1.2294,-0.0816,-1.0551
-0.9993,3.2884,1.4133,1.2294,-0.0816,-1.0551
-0.9993,3.2884,1.4133,1.2294,-0.0816,-1.0551
-0.9993,3.2884,1.4133,1.2294,-0.0816,-1.0551
-0.9993,3.2884,1.4133,1.2294,-0.0816,-1.0551
2.2771,-2.9762,3.7214,1.2294,-0.0816,-1.0551
2.2771,-2.9762,3.7214,0.4326,2.4841,-0.473
2.2771,-2.9762,3.7214,0.4326,2.4841,-0.473
2.2771,-2.9762,3.7214,0.4326,2.4841,-0.473
2.2771,-2.9762,3.7214,0.4326,2.4841,-0.473
2.2771,-2.9762,3.7214,0.4326,2.4841,-0.473
2.2771,-2.9762,3.7214,0.4326,2.4841,-0.473
2.2771,-2.9762,3.7214,0.1073,1.6428,-0.2651
2.932,-4.2626,5.6952,0.1073,1.6428,-0.2651
2.932,-4.2626,5.6952,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.0517,2.3324,-0.4826
1.8947,-2.8995,4.1101,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.345,1.3384,-0.2924
0.6562,2.0764,-6.9141,-0.2622,0.8021,-0.9726
-3.331,2.02,-3.0507,-0.2622,0.8021,-0.9726
-3.88,0.7355,5.418,-0.2622,0.8021,-0.9726
-3.88,0.7355,5.418,-0.4953,2.275,-0.9639
-3.88,0.7355,5.418,-0.4953,2.275,-0.9639
-3.88,0.7355,5.418,-0.4953,2.275,-0.9639
-3.88,0.7355,5.418,-0.4953,2.275,-0.9639
-3.88,0.7355,5.418,-0.4953,2.275,-0.9639
-3.88,0.7355,5.418,-0.4953,2.275,-0.9639
-3.88,0.7355,5.418,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-0.8489,2.952,-0.7079
-0.0045,6.532,6.4897,-2.4705,0.9095,-1.5018
0.9484,-0.009,3.4447,-2.4705,0.9095,-1.5018
0.9484,-0.009,3.4447,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-3.7673,2.7413,-0.7495
2.6456,-2.4602,-2.8562,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-2.9886,3.3328,0.7145
4.2547,-0.9931,-0.6752,-0.2458,-2.1437,-0.0692
1.6811,-0.9625,0.6771,-0.2458,-2.1437,-0.0692
1.6811,-0.9625,0.6771,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,0.5253,-2.1719,-0.2197
-1.1159,0.4394,-2.3853,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,-1.7089,0.1818,0.5687
-5.5384,3.8288,-5.095,2.0245,1.6991,0.3388
-4.0366,2.2694,0.21,2.0245,1.6991,0.3388
-4.0366,2.2694,0.21,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,4.3308,2.628,-0.2744
-2.8852,3.4292,4.4793,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,1.6336,-0.4796,-0.3143
-0.2009,2.5824,1.7778,0.7208,2.7498,-0.0376
1.307,-1.9687,3.7011,0.7208,2.7498,-0.0376
1.307,-1.9687,3.7011,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,0.5866,0.9221,-0.0276
2.1542,-3.8592,5.9221,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,-0.1768,1.577,-0.6691
1.9009,-3.7285,4.9559,0.1999,0.6421,-0.0053
2.6693,1.5117,-5.7323,0.1999,0.6421,-0.0053
-3.1031,4.1345,-5.1063,0.1999,0.6421,-0.0053
-3.1031,4.1345,-5.1063,0.0625,0.5141,-0.9585
-3.1031,4.1345,-5.1063,0.0625,0.5141,-0.9585
-3.1031,4.1345,-5.1063,0.0625,0.5141,-0.9585
-3.1031,4.1345,-5.1063,0.0625,0.5141,-0.9585
-3.1031,4.1345,-5.1063,0.0625,0.5141,-0.9585
-3.1031,4.1345,-5.1063,0.0625,0.5141,-0.9585
-3.1031,4.1345,-5.1063,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-1.0148,0.4872,-0.8341
-4.1021,-1.1671,5.6239,-0.7979,2.8094,-0.0884
0.2374,4.8538,6.9935,-0.7979,2.8094,-0.0884
3.1089,-0.3751,0.6273,-0.7979,2.8094,-0.0884
3.1089,-0.3751,0.6273,-2.9095,0.5228,-0.4992
3.1089,-0.3751,0.6273,-2.9095,0.5228,-0.4992
3.1089,-0.3751,0.6273,-2.9095,0.5228,-0.4992
3.1089,-0.3751,0.6273,-2.9095,0.5228,-0.4992
3.1089,-0.3751,0.6273,-2.9095,0.5228,-0.4992
3.1089,-0.3751,0.6273,-2.9095,0.5228,-0.4992
3.1089,-0.3751,0.6273,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-3.7298,5.1624,-0.2561
2.5487,-4.0815,-3.0368,-1.8565,0.2662,0.2003
1.9827,-0.3389,-0.2544,-1.8565,0.2662,0.2003
-1.0087,0.1879,-0.4712,-1.8565,0.2662,0.2003
-1.0087,0.1879,-0.4712,-0.3096,-1.6825,-0.1739
-1.0087,0.1879,-0.4712,-0.3096,-1.6825,-0.1739
-1.0087,0.1879,-0.4712,-0.3096,-1.6825,-0.1739
-1.0087,0.1879,-0.4712,-0.3096,-1.6825,-0.1739
-1.0087,0.1879,-0.4712,-0.3096,-1.6825,-0.1739
-1.0087,0.1879,-0.4712,-0.3096,-1.6825,-0.1739
-1.0087,0.1879,-0.4712,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,-1.9861,-0.1135,0.0422
-4.0057,3.3519,-4.7392,1.0635,1.6393,0.6441
-4.219,4.5531,-1.646,1.0635,1.6393,0.6441
-4.219,4.5531,-1.646,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,5.0932,3.1437,-0.1896
-1.4105,1.7309,5.1408,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,3.3488,-0.3886,-0.5947
-1.445,5.4554,4.6663,0.8461,-0.0739,-0.2919
2.4145,-1.9347,0.667,0.8461,-0.0739,-0.2919
2.4145,-1.9347,0.667,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.632,1.639,-0.2871
2.5779,-5.149,6.6546,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,0.0234,1.0994,0.1092
2.9286,-4.8405,5.8197,-0.54,0.9429,0.2426
2.5948,3.2056,-10.5061,-0.54,0.9429,0.2426
2.5948,3.2056,-10.5061,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5689,0.1824,-0.6731
-1.1884,3.2952,-0.8537,-0.5847,-2.1275,-0.2397
-0.6293,6.3253,7.6013,-0.5847,-2.1275,-0.2397
-0.6293,6.3253,7.6013,-0.5847,-2.1275,-0.2397
-0.6293,6.3253,7.6013,-0.5847,-2.1275,-0.2397
-0.6293,6.3253,7.6013,-0.5847,-2.1275,-0.2397
-0.6293,6.3253,7.6013,-0.5847,-2.1275,-0.2397
