lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
4.45065,-1.3854443,-3.5653057,0.57245666,-0.31955865,0.541608
6.168697,0.34217364,-3.735196,-1.0609958,0.2778671,0.28748822
5.9174504,-0.29192436,-2.2181466,-2.0200534,0.33773187,-0.3117701
3.5030923,-2.481357,0.22253251,-2.7188828,-0.9237039,-0.7888555
-4.7042894,-24.614967,59.081184,1.234634,-0.19494222,-1.3526837
-5.7020965,-30.427134,-2.4430718,1.0733658,-4.0800424,-1.9177337
0.526421,-10.655239,3.0675986,-1.051222,-0.38064513,0.78167784
11.9306135,-10.492527,-5.096712,-0.27053675,3.869752,0.49518228
15.900307,-13.057633,0.90448695,0.10331251,-0.02328922,0.41332638
6.580262,-2.8139594,-4.1108694,0.88155425,4.027966,-0.4767036
3.7136607,-1.5984055,-4.642076,1.2828923,0.99013543,-0.9348522
4.831109,-6.4414787,-4.912465,0.4472294,-1.2993858,-1.3997203
5.541777,-11.023734,-3.4791641,0.10575596,-1.7679191,-0.9489021
3.842873,-8.583055,-2.4023938,-0.45990482,-1.2468513,-0.9391282
2.158326,-7.070791,-2.5818555,-1.665141,-1.9157484,-0.73265594
1.0648061,-8.762517,-1.1102697,-3.4574182,-2.6212971,-0.44310603
1.8903298,-10.334601,-0.634098,-4.032242,-1.4826452,0.03642281
3.0269206,-10.54517,4.6875396,-4.0175815,2.8453317,0.48479757
4.072584,-9.265009,5.749953,-1.4812708,3.9699337,0.10361794
3.6777685,-8.590233,3.3762727,-0.50266534,0.68103784,-0.10468695
3.7591243,-9.178867,1.8807586,0.5779544,-1.2951097,-0.5756637
2.5938199,-9.693324,-0.64606214,0.95058197,-2.4068835,-0.54023355
2.3832514,-11.96172,-0.8542377,0.50648326,-1.9243004,-0.5255728
1.7204394,-12.8686,-0.67477596,0.22853978,-0.4747183,-0.27939427
1.9764715,-15.091533,2.333002,0.118584126,1.0310634,0.47807804
4.35733,-16.433907,10.700703,2.106338,5.071323,1.0376302
4.536792,-15.5342045,3.6251264,3.4997206,0.4305833,2.688187
7.6402826,-15.57249,-3.9050865,5.052539,-1.3116031,1.7138575
8.903693,-12.751352,-9.80818,3.027522,-0.22426373,0.81527543
8.26481,-8.800801,-7.554141,-0.37927067,1.2802962,1.097495
4.4051867,-5.302495,2.7038896,-1.1782818,-1.1020764,1.2770892
3.493521,-5.003392,1.6462619,1.8112904,-0.6310997,1.3668863
2.07697,-3.4480574,-4.5894337,2.1045055,-1.6750675,0.71814793
5.0943193,-1.3328022,-4.4243293,0.8143591,-1.0629811,0.61918783
6.4366927,0.8853444,-4.462614,-0.8142064,0.021303909,0.58742285
7.125826,-0.038285162,-2.0267208,-1.9180391,0.022525638,0.13782637
4.007978,-2.8881369,0.44027936,-2.5979316,-1.0849723,-0.72227126
-2.4311078,-24.081367,59.176895,1.0202205,-1.1112394,-1.7674608
-8.807981,-30.084959,-4.0007997,1.4716496,-4.316447,-1.2079087
1.430908,-8.755338,2.6608188,-0.9821942,-0.14424044,1.2172245
9.346365,-7.015756,-4.962714,-0.2711476,2.4665956,0.3345248
18.130417,-23.700909,23.452055,0.3024544,-2.1307726,0.15920663
7.893922,-4.54397,-5.9916277,1.3244312,3.3260825,-0.21525347
4.761717,-1.5337993,-4.7784667,1.4386629,2.4036765,-0.7259364
5.7451673,-5.9270215,-4.7377887,0.49121165,0.14592032,-1.3080906
6.068198,-10.621739,-3.0915267,-0.440968,-1.3745221,-0.66484994
4.9842496,-9.0233345,-1.7611175,-1.0774891,-1.6347505,-0.97944534
2.1798615,-6.984649,-1.4093726,-1.6962951,-2.2077417,-1.0594686
1.1174482,-7.865208,-1.5840486,-2.9021423,-2.987205,-0.78213596
0.971486,-10.487741,-0.33499518,-3.9027388,-1.7477605,-0.068035066
1.6917256,-9.860822,4.1754756,-3.5429394,3.6150215,0.2202931
4.9866424,-9.389436,7.2095747,-2.5924337,3.1544294,0.19463679
4.0271206,-8.537591,4.089334,0.028176138,-0.28596106,-0.3991238
3.5533416,-9.078369,0.6149554,0.905378,-1.9933281,-0.6746238
2.349752,-10.71506,-1.134198,1.0269401,-1.0971895,-0.520075
1.6654046,-12.696317,-1.6845472,0.7068469,-0.6298779,-0.32826346
0.96909314,-14.81875,-0.81834537,0.027565273,-0.6756928,-0.037491824
1.1485549,-16.393229,2.7684958,0.18761185,1.0732131,0.6937133
3.7304106,-15.184853,11.464013,2.4270422,5.6333184,2.050444
6.6568327,-16.429121,1.4380864,4.2498627,-0.86261743,2.727282
9.97807,-16.240088,-5.3647084,5.2449613,-1.2211951,1.3430625
10.169497,-12.409178,-10.911271,2.2230134,0.29924738,0.7566324
8.7577305,-6.7932234,-4.8861437,-1.0457242,0.6272818,1.110934
4.74736,-4.180261,7.743174,-0.40187266,-2.3751187,1.2575415
4.412365,-3.7710886,-1.1365907,2.3421319,0.45807222,0.76579535
0.8781659,-2.2827528,-5.1924253,1.9908847,-1.9719479,0.47502372
3.7806597,-1.1820544,-4.314259,0.81191564,-1.0208313,0.6924916
6.384051,0.7298109,-4.1228333,-0.9547053,0.123929195,0.49884745
6.1064835,-0.019142581,-2.644069,-2.0231078,0.24121523,-0.050319985
4.7545385,-4.7976093,0.9595219,-2.863047,-1.0385464,-0.7784708
0.8063812,-34.100117,41.422153,3.1942883,0.048792824,-0.9214132
-9.461221,-23.375484,0.5168497,-0.026801692,-2.7043748,-0.055817768
2.1774685,-4.5655055,2.4502504,0.3323868,-0.24320054,0.6955459
7.8221374,-5.541777,-5.5776696,-0.14164427,2.1287873,0.3088685
24.390041,-23.009382,16.639688,-0.52404565,-4.9859548,0.10483967
6.7166533,-4.4578285,-4.354937,0.9047671,4.8007097,-0.4815905
4.091727,-1.605584,-3.5437703,1.1527781,2.6254206,-0.9079741
3.7447674,-4.8263235,-4.199404,0.3580431,0.36766425,-1.2598323
5.5968122,-11.265409,-3.1609187,-0.829478,-1.5516729,-0.7900772
4.386044,-10.992627,-1.5625132,-1.1996621,-1.5596142,-0.9330196
1.8400806,-8.295917,-1.0360922,-1.416519,-1.618868,-0.8383356
1.0193424,-6.771688,-1.9549361,-2.0322707,-1.5370121,-0.691728
-0.2321038,-7.7742805,-0.49052864,-3.5093417,-1.5351795,-0.5286271
2.2779672,-10.279566,0.8350951,-3.5661523,-1.108185,0.32841617
6.4366927,-10.913664,7.216753,-3.0017133,1.7476078,-0.022220206
3.2733815,-8.236095,4.833502,-0.25098908,2.8202863,0.08773545
4.699504,-9.906285,1.7443677,-0.13614649,0.91927516,-0.14805835
2.0841484,-9.738789,-0.2009971,0.8803325,0.30596688,-0.41806057
2.1631117,-11.140983,-1.2011969,0.73494667,-0.46860963,-0.43272135
0.93559366,-14.091332,-1.1413764,0.7135664,-1.7385975,-0.32459828
0.41156548,-16.22573,-0.6029913,0.39774933,-2.7312527,0.46708247
8.6141615,-16.173088,15.550955,1.1594977,3.5679848,1.3552799
5.733203,-15.519848,3.4528432,3.7929358,1.8129703,2.6613088
10.040284,-15.601204,-3.8261235,4.791089,0.043905906,1.5428153
9.619147,-12.703495,-8.580662,3.5290422,0.72013324,0.826271
10.908878,-8.362915,-6.1064835,0.17478369,0.0041996953,1.3180171
7.8149586,-4.3094735,0.4642076,-0.84597135,-1.2071452,0.9704351
4.6564326,-4.5942197,1.5074782,1.9835542,0.15569416,0.7144827
2.0338993,-2.9742785,-3.790231,2.215683,0.33223408,0.14882194
-0.9403793,-2.7397819,-5.6733823,1.4575998,-2.332969,0.3296379
1.672583,-4.0151563,-3.9553359,0.4246274,-0.5632937,0.9924262
5.649454,-1.9597218,-3.8620157,-0.7073051,0.20517421,0.7841213
5.5465627,-0.9451649,-2.9575288,-1.511203,-0.017180571,0.6399572
5.1876397,-0.8542377,-3.0125637,-1.7360014,-0.1155298,0.509843
4.5535417,-0.96430755,-2.9790642,-1.931478,-0.20838125,0.34063348
3.2590244,-2.292324,-1.5816557,-2.3480878,-0.31894776,0.03581195
3.3284163,-12.0023985,19.673788,-1.7512729,-0.25541782,-1.346575
0.48095736,-26.05066,35.34199,3.498499,-1.2175299,-1.3984985
-5.5896335,-28.823942,0.6436693,1.8467206,-4.38242,-1.5054
-3.07717,-19.537397,1.3806586,-0.79404783,-1.2725077,1.006476
2.617748,-6.013163,4.682754,-0.5576432,-0.1155298,1.1433098
5.1014977,-1.4691931,-1.8257236,-0.06101012,0.9693661,0.9710459
8.286345,-4.208975,-6.125626,-1.0713805,2.4439936,0.49701485
19.283758,-13.339986,2.9312077,-1.7005712,1.2943461,-0.21464261
16.163517,-22.41357,-2.1248264,-0.8038217,-3.6707628,-1.125442
7.070791,-7.3268228,-4.345366,0.6720276,4.0517898,-0.39973465
3.9338005,-2.3042881,-2.940779,0.9744057,3.7597964,-0.33131778
2.9455647,-0.9834501,-2.5124638,0.84795666,2.4146721,-0.52496195
3.9816568,-2.359323,-3.117848,0.09720386,0.4757873,-1.0203732
4.991428,-7.042077,-2.5172493,-0.4672352,0.00481056,-1.400942
6.099305,-12.567104,-1.6247265,-0.67065316,-0.47594002,-0.91652626
4.9579287,-10.66481,-1.6438692,-0.84413874,-1.2328014,-0.75098187
2.6919255,-7.877172,-1.4979069,-1.4678317,-1.6933935,-0.8053489
1.8185452,-6.91765,-0.782453,-1.7469969,-1.7239368,-0.71494085
1.7180467,-7.283752,-1.1629118,-2.0316598,-1.5797727,-0.7601449
0.24646074,-8.719446,-1.1772687,-3.2289548,-1.596266,-0.77969253
-0.25842485,-9.334401,-0.040677983,-3.4598618,-1.284725,-0.33925903
1.7156538,-10.588241,2.2301106,-3.2417831,0.6645445,0.2636645
3.8261235,-9.846465,3.9457645,-2.1226788,3.4818528,0.24289511
3.737589,-8.379665,2.737389,-1.1788926,2.731711,0.03214676
3.952943,-8.705089,2.4430718,-0.8361975,0.93332505,-0.20914483
3.1154552,-8.827123,1.6007984,0.026343543,-0.11369721,-0.5579486
2.5914268,-9.47797,0.35653058,0.31772605,-1.0684788,-0.5897136
2.28036,-11.444871,-0.31585258,0.35621053,-1.722715,-0.578718
1.9716859,-12.703495,-0.4211368,0.08071051,-1.7715843,-0.533514
1.2107682,-14.076976,0.567099,-0.08666644,-0.8888846,-0.32887432
1.1150553,-16.316658,4.8287163,0.6323214,2.2057564,0.464639
2.792424,-17.340786,7.8077803,2.04403,3.978486,1.286863
4.438686,-16.637297,6.960721,2.5589888,2.2253041,2.2886813
5.84088,-16.443478,2.0745773,4.168007,-0.31894776,2.4224606
8.499306,-16.924435,-2.7852457,5.3365912,-0.7465531,1.8122067
10.145568,-15.306887,-7.745567,4.249252,-0.5474112,1.2111158
11.334801,-11.925828,-8.575876,1.6078725,0.2534325,1.3815471
10.928021,-7.9944205,-6.7334027,-0.36583164,1.6352086,1.1573597
7.099505,-4.6803613,1.3639089,-1.4916555,0.21983497,1.2990803
5.197211,-4.3334017,7.01097,0.75449437,-1.0422117,1.2190571
5.2546387,-3.3786657,-1.2346965,2.1545963,0.60162544,0.6314051
2.184647,-1.6199409,-4.610969,2.2639413,-0.24930918,0.13293944
0.46899325,-1.6821543,-5.0273204,1.5028037,-1.781358,0.38767007
3.2733815,-1.3399807,-2.4933212,0.5852848,-0.57062405,0.5923098
5.032106,0.059820566,-3.2159536,-0.6059015,0.23327398,0.4927388
5.6207404,-0.66999036,-3.1393833,-1.6071088,0.46051568,0.18913901
4.6301117,-2.0602202,-1.8017955,-2.1947608,0.12331833,-0.15294527
4.024728,-5.4795637,2.7445676,-2.4800346,-0.84978926,-0.5793289
1.2394822,-17.465212,26.2373,-0.55825406,-0.7386119,-1.3655119
-4.6971107,-29.608788,11.045269,1.4905864,-2.9297838,-1.3765074
-9.987641,-24.782465,4.6061835,-0.23083054,-1.9707261,0.05780308
2.28036,-7.6139617,2.7637103,-0.092164226,-1.4466041,0.62224215
6.754938,-6.1208405,-1.7635103,0.073380135,-0.3995819,0.61002487
11.430513,-9.870394,-5.261817,-0.46662432,1.5570179,0.4267654
17.204395,-25.306492,34.50929,-0.8264237,0.050625417,0.027870705
7.9011,-3.0388846,-6.855437,0.5022072,4.4402995,-0.069867656
5.206782,-0.5599205,-4.6396832,0.5089267,4.312018,-0.116904244
4.06062,-0.11964113,-3.871587,0.49609855,2.947957,-0.3013854
5.4580283,-1.550549,-4.8358946,0.20593779,2.0524292,-0.9690606
6.302695,-4.8622155,-4.723432,-0.29069528,1.3786454,-1.672166
6.4606214,-11.255837,-2.8307092,-0.7262419,0.2955822,-1.4088832
6.728617,-12.533605,-1.7706888,-0.6993638,-0.051999863,-0.84505504
5.723632,-10.490134,-1.0217353,-0.60223633,-0.4655553,-1.0735185
3.0317063,-7.9226356,-0.72263247,-0.5973494,-0.9072105,-1.4956261
1.6630118,-7.2502527,-0.85184485,-0.82703453,-1.4398847,-1.5701516
0.95473623,-8.023134,-1.9310079,-1.6278783,-2.5388303,-1.5622103
-0.019142581,-8.855837,-1.0576276,-2.9387941,-3.814316,-1.2274565
0.9619147,-9.755538,0.08853444,-3.314476,-3.9297695,-0.31971136
1.7994026,-11.19841,-0.5383851,-3.7555203,-2.2987604,-0.26778784
1.7300107,-10.523634,2.981457,-3.8526478,1.6810235,0.093233235
2.5196424,-9.473185,3.9074793,-2.1648285,4.1599126,0.40171996
4.1276193,-8.391629,2.9742785,-1.7005712,3.6907687,0.32536185
4.575077,-9.571291,3.6753755,-1.4513384,1.4305689,-0.038713556
3.3355947,-9.3200445,2.914458,-0.0017562362,0.11476622,-0.4229475
2.658426,-10.068997,0.87338024,0.73067063,-1.1949278,-0.41989318
2.3138595,-11.296515,-0.23928227,0.9065997,-1.5437317,-0.43821913
2.0315065,-12.466606,-0.8781659,0.6121629,-1.4447715,-0.39729118
1.1820544,-13.328022,-0.44027936,0.27252206,-0.990899,-0.28855726
1.7180467,-14.687145,2.8307092,0.19921827,0.36460993,0.3540725
2.5292134,-15.47917,7.0133634,1.2499057,3.1800857,0.8952987
3.2614172,-16.637297,7.1952176,2.7178137,3.0230935,1.9233841
5.8360944,-16.620546,3.546163,3.9151087,-1.0299944,2.5953355
8.185846,-17.484356,-3.1058838,5.2577896,-1.6842306,1.9313253
9.638289,-15.213567,-7.520642,4.2321477,-0.9072105,1.1372012
10.083355,-11.830115,-7.972885,2.1301618,-0.39347327,1.3748275
10.71506,-7.716853,-6.546763,0.3843103,1.4763838,1.165301
7.23111,-4.7545385,-3.2757742,-0.8606321,2.0383794,1.0840559
5.84088,-4.0869412,3.9481573,-0.88628846,-0.611552,1.3332888
5.178068,-3.9338005,1.6749759,1.5846596,-0.26885685,1.0150282
2.9671001,-2.7326035,-3.0963125,2.3696208,-0.35743225,0.39316785
1.3016955,-2.3521447,-5.0943193,1.944459,-1.5162427,0.30520332
2.605784,-2.548356,-4.1587257,0.6573669,-0.86445004,0.5519927
5.6709895,-0.5982057,-3.9098723,-0.5942951,0.4379137,0.49151707
6.094519,-0.8446664,-3.330809,-1.6138284,0.5973494,0.3351357
5.3144593,-2.306681,-2.507678,-2.3120468,0.16180281,-0.25251624
3.1657043,-4.3669014,-0.16271193,-2.8880923,-0.6182715,-0.73571026
1.7491534,-8.807981,10.028319,-2.64619,-1.1613303,-1.1413245
-2.3114667,-25.194029,33.710087,2.9126797,-1.289001,-0.633085
-2.8498518,-32.054253,2.5962126,0.9243148,-3.6200612,-1.3306925
-0.11246266,-15.359529,3.1776686,-0.50694144,-0.1625664,0.73647386
3.5294135,-3.9098723,1.5290136,-0.0066431547,0.3890445,0.6961568
9.633504,-6.8721867,-5.7427745,-0.25831944,2.6840634,0.20013458
24.047867,-18.025133,7.001399,-2.0389903,-1.8198426,0.3852266
15.297316,-14.323437,-7.6977105,-0.19540037,0.16485713,-0.416228
5.6733823,-3.2733815,-3.9864426,0.3995819,5.370036,-0.6343067
2.4047868,-0.72023964,-2.605784,0.909654,3.914956,-0.73754287
2.1559331,-1.2753744,-3.481557,0.86567175,2.0157773,-0.84933114
3.278167,-4.9698925,-4.651647,0.2926806,-0.290848,-1.1217768
5.532206,-10.600204,-3.237489,-0.13492475,-1.2150865,-1.1339941
5.7667027,-13.574483,-2.012364,-0.17463097,-1.3067161,-1.342299
2.481357,-10.169497,-1.5720844,-0.3163516,-1.7569234,-1.1651483
1.8161523,-8.032705,-1.4069797,-0.78305227,-2.4826307,-0.8041271
1.3663018,-7.094719,-1.7659031,-1.9895102,-3.6854236,-0.8847613
0.3062813,-7.4679995,-0.9092726,-2.8978662,-4.035449,-0.6123156
0.93559366,-8.472985,0.38285163,-3.3621235,-2.9536076,0.09750929
2.495714,-8.937193,2.3401806,-3.0939538,0.31757334,0.64973104
4.2448673,-9.509077,2.8546374,-1.9351432,2.7249913,0.5654317
4.321438,-9.269794,1.1724831,-1.3707042,3.35968,0.16042836
4.2352962,-8.925228,1.1102697,-1.7518839,2.0457098,0.024205517
4.0869412,-8.968299,2.0985055,-1.5460224,0.79771304,-0.22502731
3.7567315,-9.188439,2.4047868,-0.6419425,-0.20349433,-0.39057165
3.8548372,-9.88475,2.3138595,-0.08972076,-0.918817,-0.44432777
2.7493532,-11.452049,1.1892328,0.51198107,-0.530307,-0.6398045
1.4787644,-13.033705,0.3684947,0.73067063,-0.21998768,-0.65385437
0.7920243,-14.914464,-0.05742774,0.89926934,-0.63843006,-0.44799295
0.3684947,-16.058233,1.8831514,1.1320088,-0.9365321,0.15615231
1.9597218,-17.99642,6.853044,2.1637595,0.4030944,0.9850958
5.2426744,-15.931413,7.4536424,3.6958082,1.2546399,1.9056691
6.4677997,-16.390835,-0.11724831,4.6701374,-0.28962627,2.1671193
10.006784,-15.694524,-6.3481584,4.7330565,0.44035715,1.1127665
8.920443,-11.739188,-7.9944205,3.3256242,2.1733806,0.77984524
8.693125,-9.078369,-6.8339014,1.4740931,2.0817509,1.2441025
10.200603,-6.74776,-4.814359,-0.34811658,1.321835,1.2990803
8.126026,-6.721439,-1.4979069,-1.1660645,0.49411324,0.8555925
5.56092,-5.4173503,3.2949169,-0.24610215,-1.9536219,0.9557743
3.0843484,-4.2664027,1.5122639,1.6066507,-1.0159445,1.0015892
2.0554347,-3.2949169,-2.7086751,2.116112,-0.16806418,0.6973785
0.28953153,-3.062813,-4.651647,1.5174645,-1.5351795,0.48601928
2.8570302,-2.8546374,-3.8476589,0.58895,-1.1002438,0.5513818
5.3407803,-0.9523434,-3.8739798,-0.68287045,0.17096578,0.48296496
6.501299,-1.2586247,-2.6751757,-1.4262929,0.19601123,0.36323547
5.895915,-1.6247265,-1.7156538,-1.8361832,-0.21693335,-0.15050182
3.7088752,-2.6703901,-0.8207382,-2.143448,-0.6958513,-0.48647743
3.8524444,-10.0163555,8.58784,-1.8264093,-1.5785509,-1.1449897
-0.22731815,-30.585058,22.06661,3.6640432,-2.9731553,-1.5176172
-10.004392,-28.543982,1.1437693,1.1460587,-3.313407,-0.818177
-0.22492532,-14.153546,1.6031911,-0.44035715,-0.47838348,1.0107521
4.130012,-4.4554358,1.5529419,-0.1862374,0.020693045,0.9863175
9.583255,-6.15434,-5.209175,-0.29924738,2.4452155,0.58742285
26.629723,-22.648066,28.34777,-1.3749802,-3.4239736,0.22884522
15.833307,-15.180067,-8.843872,0.3446041,-0.75449437,-0.39729118
6.2404814,-3.644269,-4.208975,0.47044224,4.855077,-0.416228
3.9553359,-1.0360922,-2.9623144,0.7520509,4.3242354,-0.52435106
4.139583,-1.8281165,-3.4672,0.6427061,2.8746533,-0.9238566
4.9268217,-6.6424756,-3.6059837,0.035506517,0.42875072,-1.446146
5.3479586,-10.8682,-2.0673988,-0.34139705,-0.7813724,-1.049084
5.639883,-11.411371,-1.2370893,-0.41103563,-1.4569888,-0.9000329
4.2951164,-10.066605,-0.72741807,-0.4311942,-1.9731696,-1.1266637
1.8520447,-8.669196,-0.72502524,-0.5851321,-2.3702316,-1.1724786
1.0648061,-8.003992,-1.0193424,-1.1318561,-3.037296,-0.8872047
1.2203395,-7.6737823,-1.4452649,-1.6633084,-3.4227517,-0.9000329
-0.19381863,-7.7072816,-0.4211368,-3.4598618,-3.593183,-0.44249517
1.253839,-9.406186,0.4642076,-3.6596146,-2.6194646,0.28199047
3.8691943,-11.08834,1.8927227,-3.4751334,0.048792824,0.62346387
4.7306104,-11.200803,3.3786657,-2.483089,3.4299295,0.35101816
4.584648,-9.224331,3.455236,-1.9369758,4.276588,0.35712683
4.5655055,-9.415757,4.658826,-1.6749148,2.2601233,0.018707734
3.3236306,-9.592826,3.3762727,-0.28092143,1.2668571,-0.3099375
2.361716,-9.1669035,1.430908,0.7575487,0.36766425,-0.38201955
1.7850457,-10.600204,-0.08135597,0.9872338,-0.9237039,-0.41195193
1.7347964,-11.96172,-0.44027936,1.0416008,-1.8210642,-0.35636324
1.2562319,-12.930814,-0.9068798,0.7465531,-2.4221551,-0.26045746
1.7659031,-14.041083,1.6199409,0.46677706,-1.6072615,0.32841617
2.9623144,-16.99622,4.8909297,1.4447715,1.484325,0.58925545
3.7663028,-17.77628,6.218946,2.7581308,3.4513097,1.074282
7.1306114,-16.993826,6.704689,3.194899,0.78305227,2.308229
9.1669035,-16.78565,-2.6775684,4.670748,-0.29817837,1.6839252
10.444671,-14.25883,-6.867401,4.456946,0.94676405,0.73280865
9.942178,-10.358529,-9.442079,2.38306,1.091539,0.81832975
9.056833,-6.6711893,-5.3814583,-0.0041996953,0.04085158,1.2819761
8.2456665,-4.938786,-1.1318051,-0.73723745,-0.41851872,1.0962732
4.2855453,-5.0751767,6.5443697,0.7752638,-0.8766673,0.73403037
4.4410787,-4.551149,-0.5168497,1.9670609,1.502651,0.46708247
2.4335005,-3.237489,-3.8476589,1.9676719,-0.07093667,0.17936517
0.4977071,-2.9431717,-4.9052863,1.551062,-1.9188026,0.292986
0.715454,-3.7854455,-2.8115666,1.0880265,-1.0715332,0.68088514
4.5391846,-1.3591232,-3.4839497,0.18028148,-0.14179699,0.62163126
5.3886366,-0.6125626,-3.586841,-0.8074869,-0.10453424,0.35468337
5.608776,-1.4644074,-2.833102,-1.602222,0.25282165,0.16653702
3.6131623,-2.7110682,-2.0338993,-2.2790601,-0.2615265,-0.17921245
3.6346977,-7.8029947,4.2975097,-2.6388595,-0.9890664,-0.43638653
-1.4835501,-23.059631,42.43432,0.22182028,-0.715399,-0.6660717
-3.6323047,-28.11088,4.23051,1.3335942,-3.2242208,-0.94768035
-1.1030912,-15.452848,3.2135608,-0.3523926,-0.60422164,0.86536634
3.7591243,-3.2135608,2.4119651,-0.101327196,-0.11064288,0.9179007
8.851051,-4.9196434,-5.6327047,-0.5191587,1.6736932,0.7242566
20.231316,-15.938592,0.35174492,-1.5142574,2.040212,0.044364054
15.333207,-17.807386,-9.793823,0.6396518,-0.051999863,-0.659963
6.013163,-2.8426733,-4.814359,0.8571196,4.6302786,-0.029550584
3.749553,-0.2009971,-3.2733815,0.85040015,3.5374415,-0.24762931
4.1347976,-0.37328035,-3.182454,0.6133846,2.808069,-0.55489427
5.8097734,-3.940979,-4.074977,-0.120264,0.9711986,-1.5231149
6.0394845,-10.356136,-2.804388,-0.9235512,-0.2022726,-1.3862813
6.5443697,-12.361321,-1.8975084,-1.2289835,-0.6109411,-0.81756616
5.7379885,-10.530812,-1.1892328,-1.3035091,-1.0898591,-1.0454187
3.8739798,-9.090333,-0.79920274,-1.3206133,-1.4240022,-1.3636793
1.7347964,-8.496913,-0.96909314,-1.4293473,-1.8546618,-1.4076616
0.9499506,-8.889337,-1.5577276,-2.1104615,-2.4221551,-1.3374121
0.062213387,-9.257831,-1.2083755,-3.0670757,-2.7013204,-1.2598323
-0.6412765,-10.157532,-0.2416751,-3.9864273,-2.2004113,-0.70455617
0.70348984,-10.794023,2.5435705,-3.9613817,-0.3354411,0.17569998
2.8833513,-9.963714,4.7712884,-2.338314,2.884427,0.3937787
3.438486,-8.719446,3.6083765,-1.0170135,3.824548,0.4004982
4.9052863,-9.722038,3.225525,-1.1416299,1.701793,0.26122105
3.735196,-9.616755,2.1559331,-0.013362667,0.23693918,-0.3991238
2.2372892,-9.671789,0.61016977,0.57428926,-1.045266,-0.31360272
2.5818555,-11.423335,-0.28713873,0.60361075,-2.0238714,-0.14439316
2.5866413,-12.753745,-0.29910284,0.16317725,-1.826562,-0.1333976
2.524428,-13.127025,1.8424734,-0.022525638,-0.12286018,0.15004367
2.7062824,-14.366508,5.237889,0.90049106,2.2723405,0.58681196
3.8213377,-17.907885,5.855237,2.5260022,2.9400158,1.399873
5.3814583,-17.558533,7.8293157,2.4985132,0.96447915,2.1445172
6.9655066,-17.001005,2.0458634,4.375701,-0.5626828,2.0418918
9.580862,-16.498512,-4.761717,5.346365,-0.091706075,1.1891247
10.9352,-11.284552,-10.437492,2.549826,0.3994292,0.9802089
9.944571,-8.453842,-8.04467,0.7599921,0.94370973,0.9997566
7.2622166,-4.388437,-0.86141616,-1.1080323,0.43913543,1.0755038
5.1158547,-4.3788652,9.025727,0.099036455,-0.9579123,1.0626756
4.682754,-3.6203406,-0.31585258,1.8601596,1.3474914,0.7914517
3.2446675,-2.6416762,-3.4408789,2.282267,0.035964664,0.3491856
1.4452649,-2.6679974,-5.65424,1.7104977,-1.5699989,0.19402592
2.091327,-2.440679,-3.8237305,0.6262128,-0.4258491,0.43409577
4.546363,-1.0815558,-3.6849468,-0.57230395,0.50388706,0.44509134
5.4460645,-1.4500505,-3.3116665,-1.3285545,0.41897687,0.17447825
4.5248275,-2.3186452,-2.5674987,-2.0188317,0.13981168,-0.22930336
2.6081767,-4.5894337,-0.6891329,-2.7219372,-1.0843613,-0.37835437
2.6153553,-11.504691,10.492527,-2.4818673,-2.2010221,-0.642248
0.6412765,-29.678179,27.78067,3.051957,-2.1014512,-1.0160972
-8.30788,-24.571896,2.5435705,0.7569378,-2.2413392,-0.115071654
0.76570326,-10.865808,2.8474588,-0.44585493,-0.4673879,0.9533309
8.683554,-5.032106,-1.1294123,-0.35300347,1.0414481,0.89652044
17.541782,-12.586247,0.72263247,-1.2357031,1.2399791,0.31497714
22.033112,-21.284157,8.2456665,1.4075089,-1.0709224,0.076739885
8.676374,-5.8265233,-8.683554,0.8424589,3.5093417,-0.8187879
4.398008,-1.5601203,-5.2546387,0.81924605,3.286987,-0.70516706
4.5894337,-1.3471591,-4.847859,0.51198107,2.285169,-0.98005617
5.058427,-5.575277,-5.8863435,-0.3475057,0.21250458,-1.4601959
5.6303115,-9.913465,-3.8955152,-0.8044326,-1.031827,-1.1248311
6.687939,-12.08854,-2.684747,-0.8887319,-1.1882083,-0.8847613
5.2331033,-10.447063,-1.9214365,-0.9883028,-1.2309688,-1.3752857
2.3784657,-8.7984085,-1.5481563,-1.4458406,-1.9181918,-1.4614177
1.5050855,-9.499506,-2.7493532,-2.7915757,-3.1894014,-1.5041782
-0.13160525,-10.648061,-0.72023964,-4.1299806,-3.5809658,-0.89392424
-0.66041905,-10.683953,0.46660042,-4.439078,-1.1680498,-0.19387321
-0.75613195,-8.863015,4.453043,-3.6174648,3.3218064,0.24656029
2.5938199,-8.628518,4.6372905,-2.1507785,5.2228174,1.033965
5.4987063,-10.60499,5.144569,-2.2711189,2.8544948,0.6595049
4.8646083,-9.547362,4.072584,-0.7103594,0.28458664,-0.21525347
3.4360933,-8.013563,2.1367905,0.34643668,-1.5296818,-0.37224573
3.979264,-8.573483,1.1246266,0.59200436,-2.188194,-0.46692976
2.605784,-9.111869,-0.19621146,0.9065997,-1.939572,-0.4907535
2.754139,-10.66481,-1.5026926,0.65431255,-1.3311508,-0.29588762
2.3401806,-11.868401,-1.4285151,0.46005753,-0.75021833,-0.27145302
1.6103697,-12.452249,-1.7204394,0.20777038,-0.4246274,-0.13523018
